BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20230502,105190,ACE 200,33160,215,0.65,33203.45,32945,33160,32945,33094,1095199865,424448000000,425004144871,12800000,코스피 200,329.09,2.63,0.81
20230502,332500,ACE 200TR,20975,115,0.55,21019.66,20860,20985,20860,1056,22103330,29365000000,29427523111,1400000,코스피 200 TR,410.58,3.28,0.81
20230502,448870,ACE 23-12 회사채(AA-이상)액티브,103485,5,0.00,103455.11,103480,103490,103465,3136,324542145,162264480000,162217618620,1568000,KIS 크레딧 2312만기형 총수익지수,108.62,0.03,0.03
20230502,448880,ACE 24-12 회사채(AA-이상)액티브,105480,-30,-0.03,105473.68,105540,105540,105435,373,39344565,121723920000,121822094911,1154000,KIS 크레딧 2412만기형 총수익지수,106.86,0.00,0.00
20230502,385590,ACE ESG액티브,7345,85,1.17,7366.51,7320,7350,7315,1193,8737265,24238500000,24309479180,3300000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1540.20,11.27,0.74
20230502,380340,ACE Fn5G플러스,7035,45,0.64,7045.65,7005,7035,6975,92,643380,4924500000,4931958253,700000,FnGuide 5G플러스 지수 (시장가격),1408.89,6.74,0.48
20230502,226380,ACE Fn성장소비주도주,6405,135,2.15,6406.49,6320,6415,6320,208,1328180,6405000000,6406493623,1000000,FnGuide 성장소비주도 지수,2124.08,40.74,1.96
20230502,414270,ACE G2전기차&자율주행액티브,8505,25,0.29,8572.70,8590,8590,8480,20120,171179670,79947000000,78868868554,9400000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,229.53,-0.46,-0.20
20230502,411060,ACE KRX금현물,12275,70,0.57,12230.36,12300,12340,12215,89072,1092928710,68740000000,68490035594,5600000,KRX 금현물지수,2005.46,2.80,0.14
20230502,225130,ACE 골드선물 레버리지(합성 H),17675,-50,-0.28,17888.66,17670,17710,17290,1907,33442410,12372500000,12522062103,700000,S&P GSCI GOLD Index Excess Return,142.78,1.71,1.21
20230502,365780,ACE 국고채10년,88110,-60,-0.07,88063.11,87785,88110,87785,4860,427237160,100181070000,100391950839,1137000,KIS 10년 국고채 지수 (총수익),15111.88,-1.74,-0.01
20230502,114460,ACE 국고채3년,103140,-110,-0.11,103167.37,103150,103200,103050,11501,1186781170,27847800000,27855188888,270000,KTB INDEX(시장가격),10373.86,-5.23,-0.05
20230502,299070,ACE 국채선물10년인버스,107445,140,0.13,107507.92,0,0,0,0,0,5372250000,5375395969,50000,10년국채선물지수,1213.36,-0.32,-0.03
20230502,299080,ACE 국채선물3년인버스,105500,150,0.14,105543.81,0,0,0,0,0,5275000000,5277190607,50000,국채선물지수,1231.41,-1.06,-0.09
20230502,411050,ACE 글로벌메타버스테크액티브,7410,10,0.14,7525.49,7435,7435,7400,1807,13383510,12597000000,12793340692,1700000,Bloomberg Global Digital Media & Tech Select Price Return Index,2700.90,-14.52,-0.53
