BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20221201,105190,ACE 200,32550,85,0.26,32539.03,32705,32890,32485,247885,8064107280,512662500000,512489784548,15750000,코스피 200,322.02,1.02,0.32
20221201,332500,ACE 200TR,20195,20,0.10,20192.43,20325,20415,20165,4955,100124535,28273000000,28269401764,1400000,코스피 200 TR,394.42,1.25,0.32
20221201,448870,ACE 23-12 회사채(AA-이상)액티브,100300,75,0.07,100314.34,100275,100320,100275,3372,338246075,28685800000,33304361598,286000,KIS 크레딧 2312만기형 총수익지수,105.12,0.10,0.10
20221201,448880,ACE 24-12 회사채(AA-이상)액티브,100430,75,0.07,100486.46,100415,100445,100415,3266,328024900,12654180000,12259348007,126000,KIS 크레딧 2412만기형 총수익지수,102.18,0.18,0.18
20221201,385590,ACE ESG액티브,7105,40,0.57,7137.59,7210,7225,7105,644,4616385,23446500000,23554031105,3300000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1513.08,0.44,0.03
20221201,380340,ACE Fn5G플러스,6885,75,1.10,6858.52,6950,6970,6845,78,537960,4819500000,4800961270,700000,FnGuide 5G플러스 지수 (시장가격),1372.91,5.38,0.39
20221201,226380,ACE Fn성장소비주도주,5990,90,1.53,5982.68,5995,5995,5970,165,987260,5990000000,5982679386,1000000,FnGuide 성장소비주도 지수,1994.19,30.00,1.53
20221201,414270,ACE G2전기차&자율주행액티브,8870,325,3.80,8728.81,8735,8975,8600,36271,320839730,78943000000,77686370523,8900000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,244.06,3.25,1.35
20221201,411060,ACE KRX금현물,10765,20,0.19,10732.90,10780,10790,10650,25769,276552040,40907000000,40785007851,3800000,KRX 금현물지수,1754.30,0.70,0.04
20221201,225130,ACE 골드선물 레버리지(합성 H),15165,350,2.36,14679.14,14925,15190,14925,4024,60726605,10615500000,10275395945,700000,S&P GSCI GOLD Index Excess Return,130.39,3.97,3.14
20221201,365780,ACE 국고채10년,86970,-70,-0.08,86987.29,87350,87350,86890,1287,112097940,108799470000,108821103223,1251000,KIS 10년 국고채 지수 (총수익),14570.40,23.44,0.16
20221201,114460,ACE 국고채3년,102265,110,0.11,102296.34,102295,102390,102265,213,21785540,27611550000,27620010985,270000,KTB INDEX(시장가격),10289.18,15.02,0.15
20221201,299070,ACE 국채선물10년인버스,108070,30,0.03,108066.75,0,0,0,0,0,5403500000,5403337272,50000,10년국채선물지수,1194.65,1.62,0.14
20221201,299080,ACE 국채선물3년인버스,104730,0,0.00,104670.95,0,0,0,0,0,5236500000,5233547714,50000,국채선물지수,1225.17,2.01,0.16
