BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250502,466400,1Q 25-08 회사채(A+이상)액티브,108465,30,0.03,108435.78,108485,108485,108465,624,67682380,116816805000,116785331800,1077000,KIS 2025-08만기형 크레딧 A+이상 지수(총수익),122.62,0.05,0.04
20250502,491610,1Q CD금리액티브(합성),101975,0,0.00,101958.01,101980,101980,101975,1313,133897375,279717425000,279670814990,2743000,KIS 하나 CD금리 총수익지수,11452.70,4.25,0.04
20250502,451060,1Q K200액티브,10990,0,0.00,11004.50,10990,11035,10895,19647,215883235,118692000000,118848625702,10800000,코스피 200,338.79,0.05,0.01
20250502,463290,1Q 단기금융채액티브,107265,15,0.01,107265.66,107255,107265,107255,5446,584151940,253359930000,253361483816,2362000,MK 머니마켓 지수(총수익),14256.83,5.02,0.04
20250502,479080,1Q 머니마켓액티브,52130,5,0.01,52130.30,52130,52135,52125,53015,2763556484,784660760000,784665335363,15052000,KIS-하나 MMF 지수(총수익),116.45,0.04,0.03
20250502,0026S0,1Q 미국S&P500,9635,40,0.42,9596.16,9755,9880,9635,367717,3597569854,76116500000,74850084841,7900000,S&P 500,5686.67,117.61,2.11
20250502,0004G0,1Q 미국배당30,8980,-20,-0.22,8897.01,9090,9180,8980,8173,74680710,5388000000,5338205389,600000,Solactive U.S. Dividend 30 Index PR,4159.73,44.75,1.09
20250502,0017Y0,1Q 종합채권(AA-이상)액티브,101990,-200,-0.20,102022.12,101990,101990,101990,10,1019900,23457700000,23465087948,230000,KIS 종합채권형 지수(AA-이상)(총수익),128.04,-0.04,-0.03
20250502,472350,1Q 차이나H(H),14840,470,3.27,14634.22,14545,14840,14545,37,541925,17808000000,17561059973,1200000,Hang Seng China H,8231.04,154.78,1.92
20250502,495330,1Q 코리아밸류업,10035,130,1.31,10031.01,9965,10045,9905,2470,24767850,24084000000,24074433638,2400000,코리아 밸류업 지수,1015.42,7.68,0.76
20250502,492500,1Q 현대차그룹채권(A+이상)&국고통안,51245,0,0.00,51264.45,51250,51250,51245,112,5739685,147483110000,147539078931,2878000,KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11723.89,3.18,0.03
20250502,473440,ACE 11월만기자동연장회사채AA-이상액티브,10615,5,0.05,10611.10,10610,10615,10610,222,2355640,106680750000,106641604562,10050000,KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,119.42,0.04,0.03
20250502,105190,ACE 200,34100,-15,-0.04,34163.95,34115,34260,33865,35806,1220362745,419430000000,420216604750,12300000,코스피 200,338.79,0.05,0.01
20250502,332500,ACE 200TR,22550,-20,-0.09,22576.84,22575,22650,22385,7583,170817505,38335000000,36122941373,1700000,코스피 200 TR,441.96,0.07,0.02
20250502,461260,ACE 25-06 회사채(AA-이상)액티브,10850,5,0.05,10863.76,10850,10860,10850,4621,50139980,50995000000,51059676219,4700000,KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),122.43,0.04,0.03
20250502,461270,ACE 26-06 회사채(AA-이상)액티브,11060,10,0.09,11054.89,11055,11060,11045,45859,506975930,209808200000,209711311341,18970000,KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),122.02,0.04,0.03
20250502,475260,ACE 2월만기자동연장회사채AA-이상액티브,10510,5,0.05,10507.51,10505,10535,10500,3263,34283900,48661300000,48649771454,4630000,KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,118.51,0.05,0.04
20250502,385600,ACE 2차전지&친환경차액티브,5820,-50,-0.85,5821.02,5875,5875,5775,9468,54904920,12222000000,12224142971,2100000,FnGuide 친환경 자동차 밸류체인 지수,1046.69,-11.50,-1.09
20250502,475270,ACE 5월만기자동연장회사채AA-이상액티브,10490,0,0.00,10489.44,10490,10490,10490,1091,11444590,42694300000,42692040750,4070000,KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,117.28,0.05,0.04
20250502,475280,ACE 8월만기자동연장회사채AA-이상액티브,10490,0,0.00,10497.09,10490,10495,10490,48,503525,90004200000,90065002318,8580000,KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,118.99,0.05,0.04
20250502,469150,ACE AI반도체포커스,12335,220,1.82,12313.37,12260,12345,12125,25830,316788707,37005000000,36324444145,3000000,FnGuide AI 반도체 포커스 지수(시장가격),1543.23,18.15,1.19
20250502,487340,ACE CD금리&초단기채권액티브,103040,10,0.01,103044.10,103040,103040,103030,17967,1851205929,266461440000,266472034248,2586000,MK-KAP 머니마켓 총수익지수,116.92,0.04,0.03
20250502,385590,ACE ESG액티브,7575,25,0.33,7587.75,7540,7590,7540,49,370720,18180000000,18210607735,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1476.01,-1.81,-0.12
20250502,0010E0,ACE FTSE WGBI Korea,103065,-215,-0.21,103106.94,103065,103065,103065,5,515325,20613000000,20621388515,200000,FTSE Korean Government Bond Index(TR),215.54,-0.98,-0.45
20250502,380340,ACE Fn5G플러스,8610,185,2.20,8610.37,8515,8610,8470,677,5763095,5166000000,5166220016,600000,FnGuide 5G플러스 지수 (시장가격),1722.25,24.50,1.44
20250502,226380,ACE Fn성장소비주도주,6260,50,0.81,6259.61,6215,6295,6215,2183,13657340,5634000000,5633645572,900000,FnGuide 성장소비주도 지수,2074.72,14.74,0.72
20250502,475050,ACE KPOP포커스,11100,150,1.37,11123.86,11070,11195,10970,701699,7782302728,118215000000,116244357998,10650000,iSelect K-POP 포커스지수(시장가격),2784.82,36.85,1.34
20250502,411060,ACE KRX금현물,20965,-450,-2.10,20853.35,21230,21230,20960,1386296,29226219538,1285154500000,1278310184190,61300000,KRX 금현물지수,3476.25,-82.78,-2.33
20250502,0021D0,ACE TDF2030액티브,9975,-25,-0.25,9937.54,10020,10075,9975,6146,61704385,9975000000,9937540622,1000000,Bloomberg Multi Asset Target-date 2030 KRW Index,2496.41,-7.34,-0.29
20250502,0021E0,ACE TDF2050액티브,9850,5,0.05,9796.69,9895,10005,9840,15166,150935767,11327500000,11266199187,1150000,Bloomberg Multi Asset Target-date 2050 KRW Index,2844.50,-12.67,-0.44
20250502,225130,ACE 골드선물 레버리지(합성 H),34690,-1100,-3.07,35861.45,34040,36200,33840,11625,399733201,17345000000,17930722711,500000,S&P GSCI GOLD Index Excess Return,203.61,-4.76,-2.28
20250502,483340,ACE 구글밸류체인액티브,9135,170,1.90,9128.18,9185,9340,9135,62547,580568550,21010500000,20538402560,2300000,KEDI 글로벌 AI 클라우드 지수,4185.61,193.72,4.85
