BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250102,466400,1Q 25-08 회사채(A+이상)액티브,107075,60,0.06,107050.99,107075,107075,107055,461,49358415,113178275000,113152900578,1057000,KIS 2025-08만기형 크레딧 A+이상 지수(총수익),121.11,0.05,0.04
20250102,491610,1Q CD금리액티브(합성),100975,25,0.02,100949.27,100970,100975,100970,15538,1568894240,396528825000,396427797292,3927000,KIS 하나 CD금리 총수익지수,11340.93,1.06,0.01
20250102,451060,1Q K200액티브,10175,5,0.05,10184.36,10120,10230,10090,39706,402743695,97680000000,97769860763,9600000,코스피 200,317.77,-0.05,-0.02
20250102,463290,1Q 단기금융채액티브,105990,35,0.03,105986.78,105975,105995,105975,23570,2498119600,211556040000,211549614798,1996000,MK 머니마켓 지수(총수익),14094.99,5.26,0.04
20250102,479080,1Q 머니마켓액티브,51535,20,0.04,51526.36,51520,51535,51520,32234,1661102475,381152860000,381088990607,7396000,KIS-하나 MMF 지수(총수익),115.22,0.02,0.02
20250102,472350,1Q 차이나H(H),12965,-160,-1.22,13224.31,13145,13145,12750,40,519120,15558000000,14546745109,1200000,Hang Seng China H,7090.56,-172.39,-2.37
20250102,495330,1Q 코리아밸류업,9280,-20,-0.22,9330.93,9350,9350,9280,385,3576715,17632000000,21461138765,1900000,코리아 밸류업 지수,952.10,3.20,0.34
20250102,492500,1Q 현대차그룹채권(A+이상)&국고통안,50420,110,0.22,50462.79,50420,50420,50420,67,3378140,124638240000,124744022493,2472000,KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,11526.96,21.30,0.19
20250102,473440,ACE 11월만기자동연장회사채AA-이상액티브,10470,10,0.10,10472.68,10460,10475,10460,5202,54432070,93915900000,92787934555,8970000,KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,117.89,0.07,0.06
20250102,105190,ACE 200,32400,-190,-0.58,32450.00,32405,32495,32180,25283,818109590,356400000000,356949989232,11000000,코스피 200,317.77,-0.05,-0.02
20250102,332500,ACE 200TR,20900,-125,-0.59,20932.41,20940,20980,20770,1162,24227625,33440000000,33491853220,1600000,코스피 200 TR,409.38,-0.06,-0.01
20250102,461260,ACE 25-06 회사채(AA-이상)액티브,10735,-5,-0.05,10738.34,10740,10740,10730,14382,154380175,98654650000,98685346378,9190000,KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),120.98,0.03,0.02
20250102,461270,ACE 26-06 회사채(AA-이상)액티브,10895,15,0.14,10896.23,10880,10895,10880,35648,388062595,148934650000,148951409740,13670000,KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),120.33,0.14,0.12
20250102,475260,ACE 2월만기자동연장회사채AA-이상액티브,10390,10,0.10,10385.18,10385,10390,10380,2290,23790970,118446000000,117040962091,11400000,KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,117.07,0.02,0.02
20250102,385600,ACE 2차전지&친환경차액티브,6510,-155,-2.33,6493.55,6665,6665,6460,11164,72652000,9765000000,9740329322,1500000,FnGuide 친환경 자동차 밸류체인 지수,1144.82,-6.48,-0.56
20250102,475270,ACE 5월만기자동연장회사채AA-이상액티브,10375,5,0.05,10373.71,10375,10375,10370,232,2406810,45338750000,45333096393,4370000,KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,115.93,0.02,0.02
20250102,475280,ACE 8월만기자동연장회사채AA-이상액티브,10370,10,0.10,10366.28,10360,10370,10360,662,6861905,79123100000,79094682053,7630000,KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,117.47,0.03,0.03
20250102,469150,ACE AI반도체포커스,12430,210,1.72,12402.88,12135,12430,12040,34877,428940095,49720000000,48991381952,4000000,FnGuide AI 반도체 포커스 지수(시장가격),1544.91,19.55,1.28
20250102,487340,ACE CD금리&초단기채권액티브,101915,35,0.03,101891.17,101900,101915,101900,22793,2322920710,240519400000,241482063114,2360000,MK-KAP 머니마켓 총수익지수,115.69,0.02,0.02
20250102,385590,ACE ESG액티브,7215,-35,-0.48,7237.29,7230,7230,7215,238,1718665,17316000000,17369507190,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1447.93,-3.93,-0.27
