BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20240701,466400,1Q 25-08 회사채(A+이상)액티브,104995,35,0.03,104976.46,104985,104995,104965,1676,175940930,114759535000,105291392239,1093000,KIS 2025-08만기형 크레딧 A+이상 지수(총수익),118.79,0.01,0.01
20240701,451060,1Q K200액티브,12210,-25,-0.20,12263.53,12190,12240,12140,22481,274238885,153846000000,154520474588,12600000,코스피 200,384.34,0.32,0.08
20240701,463290,1Q 단기금융채액티브,104055,25,0.02,104049.66,104045,104055,104045,1583,164711960,130797135000,130790423525,1257000,MK 머니마켓 지수(총수익),13845.10,1.23,0.01
20240701,479080,1Q 머니마켓액티브,50555,15,0.03,50551.49,50550,50555,50545,62920,3180742270,283108000000,283088353428,5600000,KIS-하나 MMF 지수(총수익),113.17,0.01,0.01
20240701,472350,1Q 차이나H(H),11280,-80,-0.70,11342.04,11280,11280,11280,5,56400,20304000000,20415680629,1800000,Hang Seng China H,6331.86,0.00,0.00
20240701,473440,ACE 11월만기자동연장회사채AA-이상액티브,10285,0,0.00,10280.78,10290,10290,10280,3707,38120460,125785550000,125733954761,12230000,KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,115.82,0.01,0.01
20240701,105190,ACE 200,38880,-5,-0.01,38973.39,38730,38915,38625,10761,417818085,505440000000,506654076918,13000000,코스피 200,384.34,0.32,0.08
20240701,332500,ACE 200TR,25045,-40,-0.16,25136.14,24910,25100,24910,1359,34042630,42576500000,42731436621,1700000,코스피 200 TR,491.34,0.41,0.08
20240701,448880,ACE 24-12 회사채(AA-이상)액티브,104800,10,0.01,104792.12,104800,104805,104800,1841,192943280,235485600000,235467902663,2247000,KIS 크레딧 2412만기형 총수익지수,111.97,0.01,0.01
20240701,461260,ACE 25-06 회사채(AA-이상)액티브,10555,20,0.19,10538.31,10565,10565,10535,61977,653656310,98267050000,98111711933,9310000,KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),118.72,0.01,0.01
20240701,461270,ACE 26-06 회사채(AA-이상)액티브,10640,-5,-0.05,10643.43,10650,10650,10640,39546,420855010,151194400000,151243171799,14210000,KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),117.41,-0.02,-0.02
20240701,475260,ACE 2월만기자동연장회사채AA-이상액티브,10200,5,0.05,10195.67,10195,10200,10195,3686,37596575,118320000000,118269730084,11600000,KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,114.97,0.02,0.02
20240701,385600,ACE 2차전지&친환경차액티브,11480,285,2.55,11497.77,11205,11485,11125,23095,263595290,21812000000,21845761667,1900000,FnGuide 친환경 자동차 밸류체인 지수,1561.63,18.48,1.20
20240701,475270,ACE 5월만기자동연장회사채AA-이상액티브,10180,0,0.00,10183.16,10180,10185,10180,1286,13096340,74008600000,74031573579,7270000,KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,113.79,0.01,0.01
20240701,475280,ACE 8월만기자동연장회사채AA-이상액티브,10180,0,0.00,10177.95,10180,10180,10175,1180,12011590,30845400000,30839192211,3030000,KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,115.39,0.02,0.02
20240701,469150,ACE AI반도체포커스,19320,-50,-0.26,19385.52,19400,19565,19280,32601,633144745,56028000000,56218007043,2900000,FnGuide AI 반도체 포커스 지수(시장가격),2422.34,-8.27,-0.34
