BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250203,451060,1Q K200액티브,10365,-295,-2.77,10393.92,10390,10420,10285,25151,260127130,108832500000,109136118267,10500000,코스피 200,324.55,-8.81,-2.64
20250203,0004G0,1Q 미국배당30,9910,-140,-1.39,10056.36,9980,9980,9890,4265,42361895,7928000000,8045089579,800000,Solactive U.S. Dividend 30 Index PR,4454.06,-7.15,-0.16
20250203,472350,1Q 차이나H(H),13260,-335,-2.46,13431.1,13630,13630,13210,2409,32037070,15912000000,16117322807,1200000,Hang Seng China H,7384.11,71.95,0.98
20250203,495330,1Q 코리아밸류업,9485,-255,-2.62,9494.21,9670,9670,9440,1172,11113765,22764000000,22786093385,2400000,코리아 밸류업 지수,971.22,-28.16,-2.82
20250203,105190,ACE 200,33005,-1015,-2.98,33136.75,33345,33345,32820,18338,604555175,366355500000,367817922436,11100000,코스피 200,324.55,-8.81,-2.64
20250203,332500,ACE 200TR,21285,-670,-3.05,21376.59,21515,21515,21175,44769,951557930,36184500000,36340197604,1700000,코스피 200 TR,418.14,-11.35,-2.64
20250203,385600,ACE 2차전지&친환경차액티브,6605,-495,-6.97,6608.37,7310,7310,6600,49394,330945435,9907500000,9912556432,1500000,FnGuide 친환경 자동차 밸류체인 지수,1118.11,-62.84,-5.32
20250203,469150,ACE AI반도체포커스,13445,-715,-5.05,13441.61,13650,13700,13300,110734,1491556455,33612500000,33604018086,2500000,FnGuide AI 반도체 포커스 지수(시장가격),1675.10,-94.92,-5.36
20250203,385590,ACE ESG액티브,7475,-195,-2.54,7512.96,7460,7475,7460,157,1171295,17940000000,18031093747,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1494.28,-40.31,-2.63
20250203,380340,ACE Fn5G플러스,9015,-175,-1.9,9056.23,9060,9060,8935,1165,10507250,5409000000,5433737376,600000,FnGuide 5G플러스 지수 (시장가격),1800.87,-39.81,-2.16
20250203,226380,ACE Fn성장소비주도주,5480,-65,-1.17,5488.08,5490,5490,5435,3749,20384510,4932000000,4939269139,900000,FnGuide 성장소비주도 지수,1809.55,-20.53,-1.12
20250203,475050,ACE KPOP포커스,9055,55,0.61,9042.43,8900,9110,8895,420018,3777173335,36672750000,38882431835,4050000,iSelect K-POP 포커스지수(시장가격),2256.36,10.95,0.49
20250203,483340,ACE 구글밸류체인액티브,11195,-190,-1.67,11572.64,11360,11460,11140,526892,5980206385,47578750000,46869198196,4250000,KEDI 글로벌 AI 클라우드 지수,4570.41,-49.86,-1.08
20250203,494340,ACE 글로벌AI맞춤형반도체,12145,-180,-1.46,12603.45,11850,12625,11850,76438,936324135,18217500000,18905172453,1500000,Solactive AI Custom Semiconductor Index(PR),5730.39,-51.07,-0.88
20250203,411050,ACE 글로벌메타버스테크액티브,14385,-265,-1.81,14823.76,14580,14600,14135,1044,14978550,20139000000,20753264519,1400000,Bloomberg Global Digital Media & Tech Select Price Return Index,5209.22,-38.93,-0.74
20250203,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,25350,-1270,-4.77,26208.0,25635,25985,25090,223887,5662109505,340957500000,352497548060,13450000,Solactive Global Semiconductor TOP4 Plus Price Return Index,4602.56,-84.18,-1.80
20250203,435040,ACE 글로벌브랜드TOP10블룸버그,17825,-345,-1.9,18070.73,18170,18260,17715,5179,92359660,14260000000,14456584790,800000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),4314.82,-69.80,-1.59
20250203,497510,ACE 글로벌빅파마,10705,10,0.09,10810.82,10765,10795,10670,4345,46607225,8564000000,8648655719,800000,Solactive Global Big Pharma Index (Price Return),1777.28,1.08,0.06
20250203,460960,ACE 글로벌인컴TOP10 SOLACTIVE,11595,-10,-0.09,11592.43,11600,11635,11560,70433,816467120,49858500000,50427066178,4300000,Solactive Global Superior Income TOP 10 Price Return Index,776.67,-5.17,-0.66
20250203,414270,ACE 글로벌자율주행액티브,11850,-220,-1.82,12143.79,12070,12070,11815,284761,3379730250,69322500000,68612390834,5850000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,246.58,-3.82,-1.53
20250203,494330,ACE 라이프자산주주가치액티브,10300,-175,-1.67,10327.36,10415,10415,10250,37027,381264640,18540000000,18589240275,1800000,FnGuide 기업가치 지수(시장가격),1571.17,-28.63,-1.79
20250203,265690,ACE 러시아MSCI(합성),8535,0,0.0,48.38,0,0,0,0,0,15789750000,89512236,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20250203,152500,ACE 레버리지,5835,-305,-4.97,5816.79,5910,5910,5740,14784,85768180,7585500000,7561826830,1300000,코스피 200,324.55,-8.81,-2.64
20250203,483330,ACE 마이크로소프트밸류체인액티브,12170,-310,-2.48,12588.5,12300,12480,11580,520138,6423322820,46854500000,49095135756,3850000,KEDI 글로벌생성형AI 지수,4232.12,-5.36,-0.13
20250203,291130,ACE 멕시코MSCI(합성),12185,-400,-3.18,12430.11,12565,12565,12095,3803,46268375,10966500000,11187099065,900000,MSCI MEXICO IMI 25/50 Price return Index,10476.74,0.00,0.00
