BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250514,451060,1Q K200액티브,11415,170,1.51,11433.2,11345,11470,11330,62219,709650499,121569750000,121763607347,10650000,코스피 200,351.79,4.62,1.33
20250514,0026S0,1Q 미국S&P500,10195,150,1.49,10188.76,10165,10195,10105,443559,4503753902,80540500000,79472322162,7900000,S&P 500,5892.58,6.03,0.10
20250514,0004G0,1Q 미국배당30,9055,-30,-0.33,9064.81,9060,9060,8995,2153,19439754,5433000000,5438883092,600000,Solactive U.S. Dividend 30 Index PR,4107.17,-42.76,-1.03
20250514,472350,1Q 차이나H(H),15360,170,1.12,15123.42,15365,15465,15250,1464,22375595,18432000000,18148100103,1200000,Hang Seng China H,8593.07,206.86,2.47
20250514,495330,1Q 코리아밸류업,10515,175,1.69,10493.96,10525,10525,10410,802,8411000,25236000000,25185495732,2400000,코리아 밸류업 지수,1061.32,15.84,1.52
20250514,105190,ACE 200,35435,455,1.3,35495.4,35265,35590,35210,81281,2878718830,434078750000,434818634554,12250000,코스피 200,351.79,4.62,1.33
20250514,332500,ACE 200TR,23425,310,1.34,23457.6,23260,23510,23260,39875,934712760,37480000000,37532166976,1600000,코스피 200 TR,459.23,6.03,1.33
20250514,385600,ACE 2차전지&친환경차액티브,5800,-5,-0.09,5807.61,5810,5820,5715,31088,179202230,12760000000,12776735279,2200000,FnGuide 친환경 자동차 밸류체인 지수,1044.47,-1.50,-0.14
20250514,469150,ACE AI반도체포커스,13425,350,2.68,13405.58,13295,13435,13255,55789,744816789,39603750000,40216751174,2950000,FnGuide AI 반도체 포커스 지수(시장가격),1680.58,41.00,2.50
20250514,385590,ACE ESG액티브,7860,85,1.09,7888.62,7835,7880,7835,350,2746640,18864000000,18932690560,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1523.52,20.35,1.35
20250514,380340,ACE Fn5G플러스,8955,115,1.3,8963.37,8920,8960,8870,905,8058475,5373000000,5378024590,600000,FnGuide 5G플러스 지수 (시장가격),1793.02,24.46,1.38
20250514,226380,ACE Fn성장소비주도주,6360,55,0.87,6364.65,6310,6360,6310,179,1134855,5724000000,5728185495,900000,FnGuide 성장소비주도 지수,2110.17,18.13,0.87
20250514,475050,ACE KPOP포커스,11375,380,3.46,11353.22,11005,11385,11005,766472,8644147337,117162500000,118073518449,10300000,iSelect K-POP 포커스지수(시장가격),2842.71,84.35,3.06
20250514,0021D0,ACE TDF2030액티브,10180,75,0.74,10173.34,10155,10180,10140,5508,55925040,10180000000,10173336524,1000000,Bloomberg Multi Asset Target-date 2030 KRW Index,2548.99,12.29,0.48
20250514,0021E0,ACE TDF2050액티브,10200,110,1.09,10207.05,10190,10200,10150,9383,95474275,11730000000,11738109668,1150000,Bloomberg Multi Asset Target-date 2050 KRW Index,2955.17,21.71,0.74
20250514,483340,ACE 구글밸류체인액티브,10085,385,3.97,10076.23,9965,10095,9960,24758,248292199,23699750000,25694382456,2350000,KEDI 글로벌 AI 클라우드 지수,4535.55,60.13,1.34
20250514,494340,ACE 글로벌AI맞춤형반도체,10705,335,3.23,10711.28,10680,10730,10520,25795,274677944,14451750000,14460230072,1350000,Solactive AI Custom Semiconductor Index(PR),5155.41,68.21,1.34
