BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20230302,105190,ACE 200,32350,15,0.05,32448.71,32335,32650,32210,14530,470048355,415697500000,416965947325,12850000,코스피 200,316.26,1.46,0.46
20230302,332500,ACE 200TR,20080,10,0.05,20129.42,20145,20250,19990,3424,69017410,28112000000,28181191187,1400000,코스피 200 TR,394.00,1.82,0.46
20230302,385590,ACE ESG액티브,7185,35,0.49,7212.39,7215,7245,7175,399,2869195,23710500000,23800902221,3300000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1487.62,0.31,0.02
20230302,380340,ACE Fn5G플러스,7110,-55,-0.77,7081.45,7165,7180,7110,22,157175,4977000000,4957013616,700000,FnGuide 5G플러스 지수 (시장가격),1407.47,-11.87,-0.84
20230302,226380,ACE Fn성장소비주도주,6490,-10,-0.15,6492.03,6515,6515,6465,115,747045,6490000000,6492030998,1000000,FnGuide 성장소비주도 지수,2144.14,0.13,0.01
20230302,414270,ACE G2전기차&자율주행액티브,8955,-65,-0.72,9079.87,8950,9030,8945,39417,354309510,84177000000,85350790250,9400000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,248.54,0.00,0.00
20230302,411050,ACE 글로벌메타버스테크액티브,6775,-105,-1.53,6856.32,6805,6805,6665,10665,71748230,11517500000,11655743629,1700000,Bloomberg Global Digital Media & Tech Select Price Return Index,2491.72,3.63,0.15
20230302,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,11310,-210,-1.82,11317.49,11520,11520,11310,47377,537876910,28840500000,28859593370,2550000,Solactive Global Semiconductor TOP4 Plus Price Return Index,2192.13,-19.70,-0.89
20230302,435040,ACE 글로벌브랜드TOP10블룸버그,10775,-330,-2.97,10878.05,11000,11000,10755,100433,1082207680,9158750000,9246339899,850000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),2897.77,-8.44,-0.29
20230302,265690,ACE 러시아MSCI(합성),9590,0,0.0,43.48,0,0,0,0,0,17741500000,80429757,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20230302,152500,ACE 레버리지,5940,30,0.51,5949.02,5930,6055,5885,11254,67480995,7722000000,7733729939,1300000,코스피 200,316.26,1.46,0.46
20230302,291130,ACE 멕시코MSCI(합성),13925,220,1.61,13886.7,13990,13990,13180,871,12081405,11140000000,11109357110,800000,MSCI MEXICO IMI 25/50 Price return Index,10954.79,99.50,0.92
20230302,280320,ACE 미국IT인터넷S&P(합성 H),11090,-5,-0.05,11096.34,11095,11160,11065,473,5255780,8872000000,8877073486,800000,다우존스 인터넷 종합지수,624.74,1.08,0.17
20230302,360200,ACE 미국S&P500,13085,-270,-2.02,13164.64,13355,13355,13045,183999,2407132980,516857500000,521319625478,39500000,S&P 500,3981.35,11.20,0.28
20230302,438080,ACE 미국S&P500채권혼합액티브,9705,-110,-1.12,9716.55,9815,9815,9655,2485,24075270,7764000000,7773238457,800000,S&P500 and Short-Term Treasury 30/70 Blend Index,155.97,0.15,0.10
20230302,309230,ACE 미국WideMoat가치주,18745,-255,-1.34,18780.68,19000,19005,18560,13654,254366445,76854500000,71366595533,4100000,MorningStar Wide Moat Focus Index,10908.29,89.14,0.82
20230302,402970,ACE 미국고배당S&P,10670,-135,-1.25,10675.87,10875,10875,10605,384938,4092735020,67221000000,67257961629,6300000,Dow Jones U.S. Dividend 100 Price Return Index,5275.38,11.69,0.22
20230302,367380,ACE 미국나스닥100,11995,-275,-2.24,12068.26,12270,12270,11945,156283,1872848840,416226500000,418768669716,34700000,NASDAQ 100,12044.87,2.75,0.02
20230302,438100,ACE 미국나스닥100채권혼합액티브,9605,-115,-1.18,9615.87,9720,9720,9560,1228,11762395,7684000000,7692695846,800000,NASDAQ-100 US T-Bills 30/70 Index,1374.79,0.28,0.02
20230302,391600,ACE 미국친환경그린테마INDXX,10165,-210,-2.02,10184.09,10445,10445,10085,1270,12902820,28462000000,28515459471,2800000,Indxx US Green Infrastructure Price return Index,3282.61,-23.11,-0.70
20230302,245710,ACE 베트남VN30(합성),16510,110,0.67,16581.09,16535,16575,16395,258447,4264283220,173355000000,174101445038,10500000,VN30 Index(PR),1028.73,13.77,1.36
20230302,131890,ACE 삼성그룹동일가중,16005,-20,-0.12,16071.45,16130,16190,16005,2512,40206300,8002500000,8035724196,500000,MKF SAMs EW 지수,15649.38,36.23,0.23
20230302,108450,ACE 삼성그룹섹터가중,15220,70,0.46,15238.96,15220,15285,15130,164,2492485,36528000000,36573514343,2400000,MKF SAMs SW,14994.37,103.12,0.69
20230302,277540,ACE 아시아TOP50S&P,12525,160,1.29,12646.15,12365,12530,12365,4275,53233540,18787500000,18969224320,1500000,S&P ASIA50 Price Return Index,3599.48,65.33,1.85
20230302,448540,ACE 엔비디아채권혼합블룸버그,11320,-220,-1.91,11368.28,11525,11525,11285,20576,233100205,9056000000,10231448346,800000,Bloomberg Blended NVIDIA Equity and Korean Bond Index,4289.85,-53.28,-1.23
20230302,433500,ACE 원자력테마딥서치,10700,175,1.66,10726.55,10530,10765,10530,5813,62302920,9630000000,9653893386,900000,DeepSearch 원자력테마 지수 (시장가격지수),1061.54,20.93,2.01
20230302,256440,ACE 인도네시아MSCI(합성),10390,-95,-0.91,10490.3,10485,10485,10350,12178,126922950,41560000000,41961209996,4000000,MSCI Indonesia Index,7390.73,8.61,0.12
20230302,145670,ACE 인버스,5950,-20,-0.34,5959.41,5965,5970,5900,3811,22592780,3570000000,3575646644,600000,코스피 200 선물지수,1602.71,-2.54,-0.16
20230302,238720,ACE 일본Nikkei225(H),18515,-10,-0.05,18561.91,17825,18600,17825,289,5324780,12960500000,12993340188,700000,Nikkei 225,27498.87,53.31,0.19
20230302,196030,ACE 일본TOPIX레버리지(H),22315,135,0.61,22421.61,22180,22450,22180,121,2698995,11157500000,11210803003,500000,TOPIX,1994.57,1.29,0.06
20230302,205720,ACE 일본TOPIX인버스(합성 H),3850,25,0.65,3868.04,3850,3855,3840,395,1520745,6545000000,6575673684,1700000,TOPIX,1994.57,1.29,0.06
20230302,416090,ACE 중국과창판STAR50,7260,60,0.83,7697.57,7375,7375,7200,1871,13563105,7260000000,7697566251,1000000,STAR 50 Index(Price Return),988.89,-1.58,-0.16
20230302,168580,ACE 중국본토CSI300,27800,350,1.28,27889.17,27590,27985,27475,930,25816940,171804000000,172355065950,6180000,CSI 300 Index,4117.74,48.28,1.19
20230302,219900,ACE 중국본토CSI300레버리지(합성),3870,130,3.48,3920.63,3850,3890,3760,11711,45212220,8127000000,8233321925,2100000,CSI 300 Index,4117.74,48.28,1.19
20230302,447430,ACE 차세대가치주액티브,10875,-15,-0.14,10887.56,10890,10895,10835,4005,43534445,5437500000,5443778940,500000,FnGuide 올라운드 가치주 지수,881.64,4.57,0.52
20230302,371870,ACE 차이나항셍테크,5855,190,3.35,5957.38,5860,5890,5820,20887,122675815,4684000000,4765900253,800000,Hang Seng TECH Index,4126.31,201.25,5.13
20230302,385600,ACE 친환경자동차밸류체인액티브,10225,70,0.69,10223.07,10150,10345,10150,7616,78036575,15337500000,15334600152,1500000,FnGuide 친환경 자동차 밸류체인 지수,1480.43,19.69,1.35
20230302,354500,ACE 코스닥150,11370,-150,-1.3,11398.3,11535,11670,11370,1056,12157665,15918000000,15957613791,1400000,코스닥 150,1127.77,-15.28,-1.34
20230302,305050,ACE 코스피,25200,105,0.42,25209.54,24945,25300,24945,492,12401965,8820000000,8823338323,350000,코스피,2427.85,15.00,0.62
20230302,261920,ACE 필리핀MSCI(합성),13700,165,1.22,13562.08,13560,13775,13560,170,2308090,5480000000,5424830326,400000,MSCI Philippines IMI Index,1549.85,10.17,0.66
20230302,069500,KODEX 200,31985,80,0.25,32082.58,31930,32270,31815,9905318,317366582850,6120329750000,5978588782300,191350000,코스피 200,316.26,1.46,0.46
20230302,226980,KODEX 200 중소형,11780,180,1.55,11792.21,11625,11815,11625,7348,86463915,7068000000,7075328157,600000,코스피 200 중소형주지수,1155.46,15.03,1.32
20230302,337160,KODEX 200ESG,11890,55,0.46,11888.04,11835,11945,11800,405,4807525,30914000000,30908898367,2600000,코스피 200 ESG 지수,344.94,1.67,0.49
20230302,363580,KODEX 200IT TR,11320,-40,-0.35,11362.01,11430,11430,11265,14152,160530805,30564000000,30677422231,2700000,코스피200 정보기술 TR,3442.19,3.74,0.11
20230302,278530,KODEX 200TR,10750,30,0.28,10784.05,10720,10850,10695,110375,1189918725,1946287500000,1962158349894,181050000,코스피 200 TR,394.00,1.82,0.46
20230302,337150,KODEX 200exTOP,10995,60,0.55,11029.26,0,0,0,0,0,12094500000,12132180758,1100000,코스피 200 초대형제외 지수,234.22,1.21,0.52
20230302,223190,KODEX 200가치저변동,9600,40,0.42,9595.06,9615,9645,9530,1977,18960580,14400000000,14392591450,1500000,코스피 200 가치저변동성,4573.00,24.14,0.53
20230302,252650,KODEX 200동일가중,10490,0,0.0,10512.03,10490,10490,10490,6,62940,10490000000,10512031880,1000000,코스피 200 동일가중지수,2070.47,17.37,0.85
20230302,360140,KODEX 200롱코스닥150숏선물,10120,165,1.66,10159.15,9935,10120,9935,4319,43103395,16192000000,16254641438,1600000,코스피200 롱 100% 코스닥150 숏 100% 선물지수,862.73,16.14,1.91
20230302,284430,KODEX 200미국채혼합,11840,-95,-0.8,11817.44,11885,11885,11805,20824,246453710,46412800000,46324352609,3920000,코스피 200 미국채 혼합지수,2825.42,-18.90,-0.66
20230302,252670,KODEX 200선물인버스2X,2940,-10,-0.34,2947.52,2945,2970,2880,218438074,637357980320,2862384000000,2793070439204,973600000,코스피 200 선물지수,1602.71,-2.54,-0.16
20230302,305720,KODEX 2차전지산업,23210,85,0.37,23232.9,23175,23650,23125,4102229,96145330115,1311365000000,1312658940518,56500000,FnGuide 2차전지 산업 지수,4038.20,10.99,0.27
20230302,368680,KODEX Fn K-뉴딜디지털플러스,8680,20,0.23,8680.37,8685,8700,8625,200,1735145,10416000000,10416440654,1200000,FnGuide K-뉴딜 디지털 플러스 지수,2067.30,-2.60,-0.13
20230302,395170,KODEX Fn Top10동일가중,7720,70,0.92,7748.07,7700,7770,7690,2178,16849510,71024000000,71282264839,9200000,FnGuide TOP10 동일가중 지수,1198.61,14.61,1.23
20230302,337120,KODEX Fn멀티팩터,11765,15,0.13,11816.78,11820,11855,11725,91572,1081599490,8235500000,8271746922,700000,FnGuide 멀티팩터 지수,7294.05,50.07,0.69
20230302,325010,KODEX Fn성장,13375,-5,-0.04,13372.27,13450,13450,13280,3328,44560680,66875000000,66861356479,5000000,FnGuide 성장 지수(PR),3744.63,0.52,0.01
20230302,395160,KODEX Fn시스템반도체,7640,40,0.53,7675.83,7700,7745,7630,15863,121975170,14516000000,14584085913,1900000,FnGuide AI반도체지수,1747.06,8.15,0.47
20230302,395150,KODEX Fn웹툰&드라마,5440,-105,-1.89,5456.99,5545,5545,5425,43250,236279490,9248000000,9276885763,1700000,FnGuide 웹툰&드라마 지수,821.08,-12.48,-1.50
20230302,266370,KODEX IT,16710,0,0.0,16703.28,16685,16870,16605,25563,427898085,33420000000,33406555351,2000000,KRX 정보기술,1425.71,-2.42,-0.17
20230302,445290,KODEX K-로봇액티브,12095,-95,-0.78,12106.01,12170,12215,12015,158485,1919108790,29028000000,29659736028,2400000,iSelect K-로봇테마 지수,-,-,0.00
20230302,401470,KODEX K-메타버스액티브,8440,-60,-0.71,8439.22,8500,8515,8390,386794,3262387590,243916000000,243049642884,28900000,FnGuide K-메타버스 지수,1273.79,-19.54,-1.51
20230302,385520,KODEX K-미래차액티브,9315,80,0.87,9311.46,9330,9360,9245,610470,5683465795,33534000000,32590109092,3600000,FnGuide K-미래차 지수,1715.30,6.18,0.36
20230302,385510,KODEX K-신재생에너지액티브,12105,220,1.85,12104.57,12000,12290,11930,170577,2080412875,73235250000,72022164165,6050000,FnGuide K-신재생에너지 플러스 지수,1697.05,25.92,1.55
20230302,373490,KODEX K-이노베이션액티브,9905,90,0.92,9961.4,9865,10005,9865,1508,15015785,5447750000,5478771613,550000,FnGuide K-이노베이션 지수,1702.29,2.88,0.17
20230302,445150,KODEX K-친환경선박액티브,10360,90,0.88,10407.81,10305,10445,10305,9033,93729155,20720000000,18734049348,2000000,FnGuide K-친환경 선박 지수,1359.90,21.38,1.60
20230302,292190,KODEX KRX300,14965,20,0.13,14967.44,14950,15095,14890,47454,711504175,28433500000,28438136759,1900000,KRX 300,1440.05,4.28,0.30
20230302,306950,KODEX KRX300레버리지,11555,-45,-0.39,11683.98,11510,11775,11510,2498,29217035,11555000000,11683976362,1000000,KRX 300,1440.05,4.28,0.30
20230302,404260,KODEX KRX기후변화솔루션,10245,-20,-0.19,10257.74,10340,10415,10245,883,9153380,28686000000,28721670799,2800000,KRX 기후변화 솔루션지수,1967.15,0.24,0.01
20230302,229720,KODEX KTOP30,17130,65,0.38,17216.94,17175,17240,17130,188,3235055,10278000000,10330165295,600000,KTOP 30,8543.10,68.71,0.81
20230302,291890,KODEX MSCI EM선물(H),7710,100,1.31,7791.03,7685,7800,7685,15016,115940945,4626000000,4674616461,600000,iEdge Emerging Markets Futures Index(ER),1098.25,27.69,2.59
20230302,289040,KODEX MSCI KOREA ESG유니버설,9615,-75,-0.77,9671.15,9680,9680,9615,194,1873370,11538000000,11605379917,1200000,MSCI Korea ESG Universal Capped Index,1326.94,2.28,0.17
20230302,156080,KODEX MSCI Korea,15280,10,0.07,15276.67,15355,15370,15280,120,1842285,9168000000,9166001074,600000,MSCI Korea Index,735.75,2.72,0.37
20230302,278540,KODEX MSCI Korea TR,10575,-20,-0.19,10620.16,10655,10705,10540,157105,1667373245,620752500000,623403277320,58700000,MSCI Korea TR Index,1341.16,4.98,0.37
20230302,275280,KODEX MSCI모멘텀,10350,150,1.47,10298.23,10275,10350,10275,2,20625,6210000000,6178940898,600000,MSCI Korea IMI Momentum Capped,3285.37,21.41,0.66
20230302,275290,KODEX MSCI밸류,10775,50,0.47,10818.43,10775,10775,10775,11,118525,7542500000,7572903057,700000,MSCI Korea IMI Enhanced Value Capped,6157.03,52.09,0.85
20230302,275300,KODEX MSCI퀄리티,7940,-5,-0.06,7937.09,0,0,0,0,0,4764000000,4762255902,600000,MSCI Korea IMI Quality Capped,4545.00,3.95,0.09
20230302,269420,KODEX S&P글로벌인프라(합성),13860,-345,-2.43,14011.08,14015,14015,13860,22272,310396695,24892560000,25163897958,1796000,S&P Global Infrastructure Index,2690.97,5.19,0.19
20230302,433970,KODEX TDF2030액티브,10335,-115,-1.1,10362.19,10485,10485,10310,3084,31907020,9818250000,9844080914,950000,Samsung Korea Target Date 2030 Index (Price Return),1355.40,-12.86,-0.94
20230302,433980,KODEX TDF2040액티브,10425,-135,-1.28,10477.14,10460,10460,10415,1307,13628980,7297500000,7333999090,700000,Samsung Korea Target Date 2040 Index (Price Return),1463.75,-14.32,-0.97
20230302,434060,KODEX TDF2050액티브,10485,-150,-1.41,10552.51,10635,10635,10470,12178,127776480,12582000000,12663016068,1200000,Samsung Korea Target Date 2050 Index (Price Return),1575.24,-15.90,-1.00
20230302,329650,KODEX TRF3070,10930,-75,-0.68,10931.35,10995,11015,10900,32284,352306760,156299000000,156318291607,14300000,FnGuide TRF 3070 지수,1415.73,-8.39,-0.59
20230302,329660,KODEX TRF5050,12030,-150,-1.23,12024.94,12180,12180,11940,1928,23086665,21654000000,21644890614,1800000,FnGuide TRF 5050 지수,1587.02,-12.81,-0.80
20230302,329670,KODEX TRF7030,13155,-150,-1.13,13149.11,13360,13360,13105,2568,33747925,21048000000,21038574665,1600000,FnGuide TRF 7030 지수,1763.87,-18.03,-1.01
20230302,315930,KODEX Top5PlusTR,15695,-35,-0.22,15737.89,15735,15900,15670,25988,409130625,927574500000,930109432030,59100000,FnGuide TOP 5 Plus Total Return 지수,1593.58,1.84,0.12
20230302,117700,KODEX 건설,2995,30,1.01,2980.3,2960,3010,2940,477586,1426602360,55707000000,54837543495,18600000,KRX 건설,595.69,4.66,0.79
20230302,300950,KODEX 게임산업,8400,-145,-1.7,8417.89,8475,8535,8350,38812,327705285,16800000000,16835787232,2000000,FnGuide 게임 산업 지수,1023.25,-18.13,-1.74
20230302,266390,KODEX 경기소비재,9690,45,0.47,9698.5,9775,9775,9655,4107,39859260,6783000000,6788948507,700000,KRX 경기소비재,1096.16,2.52,0.23
