BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20230901,105190,ACE 200,34190,280,0.83,34226.08,33795,34225,33795,25899,885286635,459855500000,458629481361,13450000,코스피 200,338.28,3.53,1.05
20230901,332500,ACE 200TR,21645,210,0.98,21664.53,21410,21675,21410,24771,535047165,34632000000,34663242352,1600000,코스피 200 TR,423.47,4.42,1.05
20230901,385600,ACE 2차전지&친환경차액티브,14285,-440,-2.99,14255.77,14660,14730,14225,95742,1374484755,27141500000,27085954578,1900000,FnGuide 친환경 자동차 밸류체인 지수,1822.05,-56.27,-3.00
20230901,385590,ACE ESG액티브,7775,-10,-0.13,7750.9,7770,7775,7730,424,3297945,24880000000,24802895001,3200000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1553.85,7.40,0.48
20230901,380340,ACE Fn5G플러스,9465,135,1.45,9419.74,9340,9490,9280,16924,158917680,6625500000,6593816735,700000,FnGuide 5G플러스 지수 (시장가격),1887.03,7.35,0.39
20230901,226380,ACE Fn성장소비주도주,6115,-35,-0.57,6108.8,6155,6155,6110,233,1431380,6115000000,6108796293,1000000,FnGuide 성장소비주도 지수,2035.26,-16.53,-0.81
20230901,414270,ACE G2전기차&자율주행액티브,9220,-40,-0.43,9247.61,9260,9270,9205,46990,433519280,72838000000,72593734320,7900000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,252.91,0.05,0.02
20230901,411050,ACE 글로벌메타버스테크액티브,8730,90,1.04,8812.45,8760,8760,8730,1835,16030505,13968000000,14099914850,1600000,Bloomberg Global Digital Media & Tech Select Price Return Index,3167.13,-3.85,-0.12
20230901,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,14940,-90,-0.6,15104.22,15000,15000,14915,173568,2593966485,106821000000,106484773063,7150000,Solactive Global Semiconductor TOP4 Plus Price Return Index,2931.44,26.89,0.93
20230901,435040,ACE 글로벌브랜드TOP10블룸버그,12330,-70,-0.56,12324.95,12375,12375,12310,27526,339789220,11713500000,11708698632,950000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),3229.10,-48.85,-1.49
20230901,460960,ACE 글로벌인컴TOP10 SOLACTIVE,10105,-15,-0.15,10098.29,10130,10140,10085,19630,198484035,8084000000,8078628370,800000,Solactive Global Superior Income TOP 10 Price Return Index,750.39,-0.87,-0.12
20230901,265690,ACE 러시아MSCI(합성),9590,0,0.0,43.92,0,0,0,0,0,17741500000,81254909,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20230901,152500,ACE 레버리지,6740,145,2.2,6716.45,6580,6750,6575,32968,221270385,9436000000,9403026101,1400000,코스피 200,338.28,3.53,1.05
20230901,291130,ACE 멕시코MSCI(합성),14545,-580,-3.83,14400.49,14555,14590,14475,9936,144234420,13090500000,12960443690,900000,MSCI MEXICO IMI 25/50 Price return Index,10729.95,16.38,0.15
20230901,280320,ACE 미국IT인터넷S&P(합성 H),13695,215,1.59,13771.82,13695,13780,13695,2440,33433640,10956000000,11017452047,800000,다우존스 인터넷 종합지수,779.27,5.77,0.75
20230901,360200,ACE 미국S&P500,15040,-75,-0.5,15038.99,15115,15120,15020,140207,2111696470,613632000000,621110191806,40800000,S&P 500,4515.77,8.11,0.18
20230901,438080,ACE 미국S&P500채권혼합액티브,10340,-40,-0.39,10340.75,10375,10435,10325,5918,61415280,8272000000,8272602533,800000,S&P500 and Short-Term Treasury 30/70 Blend Index,164.96,0.16,0.10
20230901,309230,ACE 미국WideMoat가치주,21470,0,0.0,21450.39,21585,21585,21420,15337,329419290,72998000000,72931336734,3400000,MorningStar Wide Moat Focus Index,12277.12,43.79,0.36
20230901,367380,ACE 미국나스닥100,15675,-25,-0.16,15697.77,15755,15755,15660,98072,1540223965,492195000000,491340337948,31400000,NASDAQ 100,15490.86,-10.21,-0.07
20230901,438100,ACE 미국나스닥100채권혼합액티브,10640,-20,-0.19,10646.04,10630,10675,10625,11355,120901245,8512000000,8516830776,800000,NASDAQ-100 US T-Bills 30/70 Index,1511.02,1511.02,0.00
20230901,402970,ACE 미국배당다우존스,10645,-60,-0.56,10639.09,10700,10700,10625,221476,2360280300,141578500000,142563759281,13300000,Dow Jones U.S. Dividend 100 Price Return Index,5258.09,8.06,0.15
