BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20240801,451060,1Q K200액티브,12090,-40,-0.33,12132.52,12165,12195,12080,11935,144643470,150520500000,149229945318,12450000,코스피 200,380.54,0.05,0.01
20240801,472350,1Q 차이나H(H),11035,110,1.01,11076.71,11035,11040,11035,141,1556185,19863000000,19938077280,1800000,Hang Seng China H,6086.40,-20.76,-0.34
20240801,105190,ACE 200,38590,15,0.04,38576.05,38785,38945,38545,3522,136307835,497811000000,495702216489,12900000,코스피 200,380.54,0.05,0.01
20240801,332500,ACE 200TR,24900,30,0.12,24882.19,25195,25195,24850,2504,62464605,42330000000,42299726394,1700000,코스피 200 TR,486.66,0.06,0.01
20240801,385600,ACE 2차전지&친환경차액티브,9965,255,2.63,9968.73,9740,10015,9615,8395,82695925,18933500000,18940582115,1900000,FnGuide 친환경 자동차 밸류체인 지수,1411.44,27.18,1.96
20240801,469150,ACE AI반도체포커스,16710,-215,-1.27,16699.91,17500,17500,16710,85125,1455353775,65169000000,65129644748,3900000,FnGuide AI 반도체 포커스 지수(시장가격),2087.87,-27.24,-1.29
20240801,385590,ACE ESG액티브,8635,-25,-0.29,8680.27,8720,8740,8635,559,4863995,27632000000,28644891680,3200000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1682.83,4.35,0.26
20240801,380340,ACE Fn5G플러스,10070,-45,-0.44,10127.99,10340,10375,10070,669,6755830,7049000000,7089593614,700000,FnGuide 5G플러스 지수 (시장가격),2019.57,0.06,0.00
20240801,226380,ACE Fn성장소비주도주,5955,30,0.51,5957.25,5935,5970,5930,3495,20796085,6550500000,6552973027,1100000,FnGuide 성장소비주도 지수,1971.08,9.64,0.49
20240801,414270,ACE G2전기차&자율주행액티브,8575,40,0.47,8650.67,8530,8680,8530,7193,61918875,57452500000,57526944887,6700000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,216.11,-5.80,-2.61
20240801,475050,ACE KPOP포커스,7130,-5,-0.07,7122.05,7130,7160,7080,63752,454364000,20320500000,20297855524,2850000,iSelect K-POP 포커스지수(시장가격),1783.95,-4.60,-0.26
20240801,483340,ACE 구글밸류체인액티브,9790,310,3.27,9755.75,9785,9840,9760,208885,2048381580,41118000000,40974166459,4200000,KEDI 글로벌 AI 클라우드 지수,3805.00,-127.09,-3.23
20240801,411050,ACE 글로벌메타버스테크액티브,12240,300,2.51,12257.45,12000,12245,12000,6305,77067190,18360000000,18386171944,1500000,Bloomberg Global Digital Media & Tech Select Price Return Index,4261.97,-120.03,-2.74
20240801,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,25440,1175,4.84,24972.59,25400,25510,25180,339012,8604553450,482088000000,466987506667,18950000,Solactive Global Semiconductor TOP4 Plus Price Return Index,4676.82,313.89,7.19
20240801,435040,ACE 글로벌브랜드TOP10블룸버그,15270,125,0.83,15235.02,15290,15460,15270,1215,18681175,13743000000,13711514295,900000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),3868.19,-69.74,-1.77
20240801,460960,ACE 글로벌인컴TOP10 SOLACTIVE,10730,-5,-0.05,10708.67,10765,10765,10705,38576,413737180,27361500000,27307103076,2550000,Solactive Global Superior Income TOP 10 Price Return Index,763.99,-7.29,-0.95
20240801,265690,ACE 러시아MSCI(합성),9445,0,0.0,46.62,0,0,0,0,0,17473250000,86249664,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20240801,152500,ACE 레버리지,8320,20,0.24,8322.32,8435,8460,8320,13936,116634610,10816000000,10819015671,1300000,코스피 200,380.54,0.05,0.01
20240801,483330,ACE 마이크로소프트밸류체인액티브,9900,300,3.13,9790.38,9655,9920,9655,573470,5669747845,47025000000,46504288528,4750000,KEDI 글로벌생성형AI 지수,3172.94,-34.13,-1.06
20240801,291130,ACE 멕시코MSCI(합성),13410,160,1.21,13445.13,13300,13520,13300,7721,103824195,12069000000,12100617068,900000,MSCI MEXICO IMI 25/50 Price return Index,10535.03,-139.34,-1.31
20240801,480030,ACE 미국500 15%프리미엄분배(합성),10520,55,0.53,10381.29,10550,10560,10480,184345,1939035840,88368000000,87202824969,8400000,Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1083.99,-13.89,-1.26
20240801,280320,ACE 미국IT인터넷S&P(합성 H),15930,350,2.25,15895.5,16060,16060,15930,316,5034665,12744000000,12716402301,800000,다우존스 인터넷 종합지수,896.91,-11.76,-1.29
20240801,360200,ACE 미국S&P500,19080,120,0.63,18985.11,19115,19160,19025,2048274,39109187870,1203948000000,1199858637831,63100000,S&P 500,5446.68,-75.62,-1.37
20240801,438080,ACE 미국S&P500채권혼합액티브,11815,-55,-0.46,11828.17,11890,11890,11805,89860,1064426950,95701500000,96990955696,8100000,S&P500 and Short-Term Treasury 30/70 Blend Index,180.80,-0.70,-0.39
20240801,309230,ACE 미국WideMoat가치주,25355,-165,-0.65,25285.53,25555,25555,25315,18114,460081155,110040700000,109739196114,4340000,MorningStar Wide Moat Focus Index,13742.07,-134.03,-0.97
20240801,367380,ACE 미국나스닥100,20350,290,1.45,20238.5,20475,20505,20300,1049993,21428164660,962555000000,961328807757,47300000,NASDAQ 100,18890.39,-472.04,-2.44
20240801,438100,ACE 미국나스닥100채권혼합액티브,12245,-35,-0.29,12255.37,12290,12395,12220,57742,708932380,42857500000,44119340429,3500000,NASDAQ-100 US T-Bills 30/70 Index,1663.84,-11.86,-0.71
20240801,480040,ACE 미국반도체15%프리미엄분배(합성),11050,205,1.89,10919.33,11210,11210,11010,121459,1349281940,74035000000,73159509520,6700000,Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,1334.60,-99.93,-6.97
20240801,402970,ACE 미국배당다우존스,12220,-110,-0.89,12198.97,12255,12280,12170,300456,3670302410,389818000000,389147178321,31900000,Dow Jones U.S. Dividend 100 Price Return Index,5774.68,-61.14,-1.05
20240801,480020,ACE 미국빅테크7+ 15%프리미엄분배(합성),11230,230,2.09,11017.71,11290,11330,11210,245382,2765611400,152728000000,149840836310,13600000,Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,1724.38,-38.91,-2.21
20240801,465580,ACE 미국빅테크TOP7 Plus,15050,520,3.58,14804.06,15150,15150,15010,318015,4794348125,437955000000,430798008255,29100000,Solactive US Big Tech Top 7 Plus Price Return Index,23853.71,-623.90,-2.55
20240801,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),20800,1320,6.78,20199.61,20950,21005,20695,99212,2071223865,62400000000,60598843947,3000000,Solactive US Big Tech Top 7 Plus Price Return Index,23853.71,-623.90,-2.55
20240801,465620,ACE 미국빅테크TOP7 Plus인버스(합성),12575,-385,-2.97,12700.48,12325,12625,12325,6966,86948115,2515000000,2540096090,200000,Solactive US Big Tech Top 7 Plus Price Return Index,23853.71,-623.90,-2.55
20240801,473590,ACE 미국주식베스트셀러,14000,690,5.18,13709.52,13930,14120,13725,37664,529502570,18200000000,17822376032,1300000,FnGuide 미국 주식 베스트셀러 지수(시장가격지수),6864.54,-328.39,-4.57
20240801,391600,ACE 미국친환경그린테마INDXX,8985,0,0.0,9011.0,9085,9085,8820,1959,17449810,18419250000,18472552413,2050000,Indxx US Green Infrastructure Price return Index,2770.17,-22.29,-0.80
20240801,245710,ACE 베트남VN30(합성),19945,-185,-0.92,20162.81,20180,20195,19945,28290,566898545,287208000000,290344414286,14400000,VN30 Index(PR),1272.00,-27.09,-2.09
20240801,131890,ACE 삼성그룹동일가중,18720,-125,-0.66,18755.39,18845,18845,18680,4842,90557775,9360000000,9377696135,500000,MKF SAMs EW 지수,18739.67,-49.21,-0.26
20240801,108450,ACE 삼성그룹섹터가중,15995,-85,-0.53,16049.3,16090,16090,15925,11300,180392355,55982500000,56172560224,3500000,MKF SAMs SW,15994.08,-9.75,-0.06
20240801,277540,ACE 아시아TOP50S&P,14995,-5,-0.03,14835.57,15110,15110,14900,979,14678160,22492500000,22253358684,1500000,S&P ASIA50 Price Return Index,4184.81,0.07,0.00
20240801,483420,ACE 애플밸류체인액티브,10400,395,3.95,10309.52,10305,10400,10275,78368,808141590,60320000000,62888074067,5800000,Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,2623.57,-65.54,-2.44
20240801,483320,ACE 엔비디아밸류체인액티브,9455,435,4.82,9392.01,9595,9680,9440,1080848,10282963765,128115250000,127261677068,13550000,KEDI 글로벌AI반도체 지수,4323.84,-314.71,-6.78
20240801,448540,ACE 엔비디아채권혼합블룸버그,20550,615,3.09,20322.47,20575,20600,20535,177609,3653110295,139740000000,138192789155,6800000,Bloomberg Blended NVIDIA Equity and Korean Bond Index,7623.18,261.92,3.56
20240801,433500,ACE 원자력테마딥서치,17535,150,0.86,17566.39,17510,17735,17500,6358,111908785,17535000000,17566385429,1000000,DeepSearch 원자력테마 지수 (시장가격지수),1754.05,12.22,0.70
20240801,256440,ACE 인도네시아MSCI(합성),9785,-5,-0.05,9814.68,9705,9800,9705,10539,103116085,36204500000,36314327622,3700000,MSCI Indonesia Index,7284.59,107.47,1.50
20240801,145670,ACE 인버스,5055,-10,-0.2,5046.73,5020,5055,5020,1152,5796370,2527500000,2523363800,500000,코스피 200 선물지수,1900.48,2.73,0.14
20240801,238720,ACE 일본Nikkei225(H),26830,-780,-2.83,27641.49,27310,27310,26655,14220,382559955,26830000000,27641489824,1000000,Nikkei 225,38126.33,-975.49,-2.49
20240801,196030,ACE 일본TOPIX레버리지(H),42520,-3670,-7.95,45881.7,44665,44665,42040,4943,212730355,21260000000,22940848395,500000,TOPIX,2703.69,-90.57,-3.24
20240801,205720,ACE 일본TOPIX인버스(합성 H),2620,85,3.35,2554.98,2555,2635,2555,95620,250036225,6812000000,6642959909,2600000,TOPIX,2703.69,-90.57,-3.24
20240801,469160,ACE 일본반도체,12375,-215,-1.71,12692.87,12640,12705,12375,3386,42146800,37125000000,38078604443,3000000,Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),3498.05,-102.00,-2.83
20240801,447430,ACE 주주환원가치주액티브,11890,120,1.02,11879.05,11800,11905,11790,6774,80451730,16051500000,16036719106,1350000,FnGuide 올라운드 가치주 지수,869.35,6.39,0.74
20240801,416090,ACE 중국과창판STAR50,5460,-20,-0.36,5557.22,5350,5500,5350,1292,7032275,4368000000,4445772140,800000,STAR 50 Index(Price Return),738.87,-4.50,-0.61
20240801,168580,ACE 중국본토CSI300,23235,-290,-1.23,23477.54,23525,23525,23170,483,11229075,105022200000,103770704752,4520000,CSI 300 Index,3419.27,-22.82,-0.66
20240801,219900,ACE 중국본토CSI300레버리지(합성),2340,-45,-1.89,2396.49,2385,2390,2335,2167,5113965,5382000000,5511932688,2300000,CSI 300 Index,3419.27,-22.82,-0.66
20240801,371870,ACE 차이나항셍테크,5105,-105,-2.02,5197.05,5200,5205,5100,3895,19968615,5105000000,5197046227,1000000,Hang Seng TECH Index,3471.70,-41.30,-1.18
20240801,354500,ACE 코스닥150,13665,185,1.37,13682.17,13580,13695,13535,7331,99889920,21864000000,21891479004,1600000,코스닥 150,1358.26,19.51,1.46
20240801,305050,ACE 코스피,28725,90,0.31,28645.76,28815,28815,28540,415,11903425,7181250000,7161441077,250000,코스피,2777.68,6.99,0.25
20240801,457480,ACE 테슬라밸류체인액티브,11600,140,1.22,11704.73,11700,11720,11575,649465,7550641480,337560000000,341778210130,29100000,Bloomberg EV Supporters Plus Tesla Price Return Index,4857.49,-191.07,-3.78
20240801,469170,ACE 포스코그룹포커스,6170,195,3.26,6183.13,5990,6240,5980,275120,1677692895,41956000000,41736128740,6800000,FnGuide 포스코그룹포커스 지수(시장가격),3092.40,97.55,3.26
20240801,261920,ACE 필리핀MSCI(합성),13345,-140,-1.04,13342.82,13420,13425,13345,55,735445,5338000000,5337128855,400000,MSCI Philippines IMI Index,1601.23,21.48,1.36
20240801,069500,KODEX 200,38155,30,0.08,38176.61,38435,38465,38125,5783088,221075555585,6224988250000,6148343530225,163150000,코스피 200,380.54,0.05,0.01
20240801,226980,KODEX 200 중소형,13705,140,1.03,13739.76,13700,13760,13700,3020,41429815,10964000000,10991807010,800000,코스피 200 중소형주지수,1370.38,18.89,1.40
20240801,337160,KODEX 200ESG,14120,50,0.36,14145.85,14165,14190,14095,5750,81173850,33888000000,33950049353,2400000,코스피 200 ESG 지수,420.11,1.51,0.36
20240801,363580,KODEX 200IT TR,13180,-5,-0.04,13170.41,13330,13380,13095,14314,189851185,98850000000,98778051009,7500000,코스피200 정보기술 TR,3990.35,-1.93,-0.05
20240801,278530,KODEX 200TR,13335,0,0.0,13329.22,13405,13450,13310,167795,2240678795,2322290250000,2325282158250,174150000,코스피 200 TR,486.66,0.06,0.01
20240801,337150,KODEX 200exTOP,12325,55,0.45,12353.69,0,0,0,0,0,14790000000,14824431293,1200000,코스피 200 초대형제외 지수,267.06,1.22,0.46
20240801,223190,KODEX 200가치저변동,12275,25,0.2,12274.04,12315,12350,12275,7409,91050520,20867500000,20865862414,1700000,코스피 200 가치저변동성,6014.08,-0.97,-0.02
20240801,252650,KODEX 200동일가중,11345,105,0.93,11379.61,11315,11345,11315,80,906195,6807000000,6827763537,600000,코스피 200 동일가중지수,2294.76,21.35,0.94
20240801,360140,KODEX 200롱코스닥150숏선물,9275,-110,-1.17,9236.83,9420,9435,9270,7776,72397735,25970000000,25863114862,2800000,코스피200 롱 100% 코스닥150 숏 100% 선물지수,794.94,-13.56,-1.68
20240801,284430,KODEX 200미국채혼합,13295,15,0.11,13291.38,13365,13365,13285,34885,464599045,81897200000,81874894130,6160000,코스피 200 미국채 혼합지수,3104.27,-16.74,-0.54
20240801,252670,KODEX 200선물인버스2X,1917,-7,-0.36,1917.83,1889,1921,1886,126513891,241105246274,1332890100000,1299134751708,695300000,코스피 200 선물지수,1900.48,2.73,0.14
20240801,305720,KODEX 2차전지산업,16855,450,2.74,16916.23,16445,17005,16270,1607204,26717543035,1129285000000,1133387552064,67000000,FnGuide 2차전지 산업 지수,2948.46,88.15,3.08
20240801,462330,KODEX 2차전지산업레버리지,2610,135,5.45,2636.19,2495,2645,2435,4962521,12650911835,225243000000,227503436563,86300000,FnGuide 2차전지 산업 지수,2948.46,88.15,3.08
20240801,461950,KODEX 2차전지핵심소재10 Fn,6225,175,2.89,6224.73,6050,6275,5955,319631,1959422670,172121250000,171802506829,27650000,FnGuide 2차전지핵심소재10 지수,5525.26,157.34,2.93
20240801,471990,KODEX AI반도체핵심장비,11470,-100,-0.86,11455.71,12095,12095,11460,929172,10875011185,177211500000,176990741735,15450000,iSelect AI 반도체핵심장비 지수,3179.24,-34.80,-1.08
20240801,487240,KODEX AI전력핵심설비,9360,195,2.13,9383.35,9510,9730,9360,1238549,11778735065,103896000000,110723521301,11100000,iSelect AI 전력핵심설비 지수(Price Return),5651.68,133.00,2.41
20240801,368680,KODEX Fn K-뉴딜디지털플러스,7680,125,1.65,7704.97,7575,7715,7575,260,1986605,9216000000,9245963791,1200000,FnGuide K-뉴딜 디지털 플러스 지수,1834.38,22.94,1.27
20240801,395170,KODEX Fn Top10동일가중,8090,5,0.06,8098.75,8125,8130,8070,1442,11694875,35596000000,35634510463,4400000,FnGuide TOP10 동일가중 지수,1271.31,3.09,0.24
20240801,337120,KODEX Fn멀티팩터,13485,60,0.45,13521.42,0,0,0,0,0,8091000000,8112853857,600000,FnGuide 멀티팩터 지수,8480.48,-4.10,-0.05
20240801,325010,KODEX Fn성장,15335,75,0.49,15305.89,15380,15380,15330,22,337870,90476500000,90304762037,5900000,FnGuide 성장 지수(PR),4322.22,17.59,0.41
20240801,395160,KODEX Fn시스템반도체,11080,-85,-0.76,11112.37,11500,11500,11080,54713,615523805,47644000000,47783180191,4300000,FnGuide AI반도체지수,2547.82,-20.02,-0.78
20240801,395150,KODEX Fn웹툰&드라마,3190,40,1.27,3190.17,3165,3205,3155,29689,94472060,20097000000,20098072612,6300000,FnGuide 웹툰&드라마 지수,481.62,6.37,1.34
20240801,266370,KODEX IT,19800,25,0.13,19790.73,20120,20120,19705,25454,506404640,23760000000,21769804028,1200000,KRX 정보기술,1697.98,2.21,0.13
20240801,445290,KODEX K-로봇액티브,13420,100,0.75,13442.45,13395,13535,13395,61633,828996960,156343000000,156604527149,11650000,iSelect K-로봇테마 지수,1642.01,16.84,1.04
20240801,401470,KODEX K-메타버스액티브,7150,95,1.35,7151.38,7060,7175,7060,56062,400145445,125125000000,125149130941,17500000,FnGuide K-메타버스 지수,1080.05,19.91,1.88
20240801,385520,KODEX K-미래차액티브,9250,50,0.54,9241.26,9260,9300,9210,1827,16917305,23587500000,23565208447,2550000,FnGuide K-미래차 지수,1642.52,12.43,0.76
20240801,385510,KODEX K-신재생에너지액티브,17890,450,2.58,17885.41,17630,17920,17570,17572,312803065,47408500000,47396345523,2650000,FnGuide K-신재생에너지 플러스 지수,1525.90,34.60,2.32
20240801,373490,KODEX K-이노베이션액티브,13330,15,0.11,13400.31,13380,13400,13330,161,2154865,3999000000,4020091580,300000,FnGuide K-이노베이션 지수,1947.53,1.78,0.09
20240801,445150,KODEX K-친환경선박액티브,13940,320,2.35,13961.15,13635,13995,13560,45071,622740275,30668000000,30714528614,2200000,FnGuide K-친환경 선박 지수,1682.46,28.24,1.71
20240801,292190,KODEX KRX300,17955,40,0.22,17968.37,18075,18075,17945,3472,62558655,19750500000,19765204979,1100000,KRX 300,1758.74,2.22,0.13
20240801,306950,KODEX KRX300레버리지,16605,55,0.33,16712.11,16625,16685,16605,196,3266150,16605000000,16712113083,1000000,KRX 300,1758.74,2.22,0.13
20240801,404260,KODEX KRX기후변화솔루션,11415,365,3.3,11418.46,11245,11420,11245,638,7236375,18264000000,18269540534,1600000,KRX 기후변화 솔루션지수,2188.68,43.54,2.03
20240801,229720,KODEX KTOP30,17770,140,0.79,17748.15,17740,17805,17720,151,2684205,8885000000,8874074056,500000,KTOP 30,8930.64,17.60,0.20
20240801,291890,KODEX MSCI EM선물(H),8380,120,1.45,8375.57,8380,8385,8345,150,1251940,5866000000,5862897890,700000,iEdge Emerging Markets Futures Index(ER),1144.00,-20.82,-1.79
20240801,289040,KODEX MSCI KOREA ESG유니버설,11205,35,0.31,11233.62,0,0,0,0,0,14566500000,14603709378,1300000,MSCI Korea ESG Universal Capped Index,1568.15,2.83,0.18
20240801,156080,KODEX MSCI Korea,18040,95,0.53,18016.78,18180,18180,18040,306,5521430,14432000000,14413424789,800000,MSCI Korea Index,879.49,0.06,0.01
20240801,278540,KODEX MSCI Korea TR,13045,-5,-0.04,13019.68,13230,13230,13000,14158,185307880,482665000000,481728122667,37000000,MSCI Korea TR Index,1647.20,0.12,0.01
20240801,275280,KODEX MSCI모멘텀,13690,135,1.0,13663.86,13700,13785,13690,27,371165,8214000000,8198313558,600000,MSCI Korea IMI Momentum Capped,4417.86,14.44,0.33
20240801,275290,KODEX MSCI밸류,11875,100,0.85,11874.2,11875,11875,11875,40,475000,7125000000,7124518999,600000,MSCI Korea IMI Enhanced Value Capped,6929.24,32.11,0.47
20240801,275300,KODEX MSCI퀄리티,9590,45,0.47,9568.65,9620,9620,9565,102,977880,4795000000,4784323123,500000,MSCI Korea IMI Quality Capped,5600.40,-3.07,-0.05
20240801,269420,KODEX S&P글로벌인프라(합성),16255,-60,-0.37,16237.2,16390,16390,16205,8139,132865565,27649755000,27619479121,1701000,S&P Global Infrastructure Index,2877.47,0.05,0.00
20240801,433970,KODEX TDF2030액티브,12300,65,0.53,12283.23,12325,12340,12300,13649,168169675,15375000000,15354043531,1250000,Samsung Korea Target Date 2030 Index (Price Return),1638.75,6.73,0.41
20240801,433980,KODEX TDF2040액티브,12920,85,0.66,12874.48,12930,12955,12915,24215,313256645,14858000000,14805653485,1150000,Samsung Korea Target Date 2040 Index (Price Return),1816.21,7.73,0.43
20240801,434060,KODEX TDF2050액티브,13335,65,0.49,13291.07,13285,13375,13285,80945,1080992310,94678500000,94366610030,7100000,Samsung Korea Target Date 2050 Index (Price Return),2005.13,8.83,0.44
20240801,329650,KODEX TRF3070,12930,90,0.7,12876.08,12900,12930,12840,42671,551062555,171969000000,171251825132,13300000,FnGuide TRF 3070 지수,1671.97,8.49,0.51
20240801,329660,KODEX TRF5050,15140,110,0.73,15039.59,15060,15195,15030,15813,239542250,40878000000,40606879705,2700000,FnGuide TRF 5050 지수,1961.31,14.22,0.73
20240801,329670,KODEX TRF7030,17400,185,1.07,17248.92,17265,17450,17265,19093,332129140,43500000000,43122297303,2500000,FnGuide TRF 7030 지수,2279.15,21.46,0.95
20240801,315930,KODEX Top5PlusTR,24585,0,0.0,24628.61,24985,24985,24585,59025,1466565250,1234167000000,1236356457145,50200000,FnGuide TOP 5 Plus Total Return 지수,2501.64,0.66,0.03
20240801,117700,KODEX 건설,3470,-10,-0.29,3474.75,3460,3495,3445,298129,1034411680,29148000000,29535345143,8400000,KRX 건설,702.89,-1.47,-0.21
20240801,300950,KODEX 게임산업,7220,125,1.76,7219.94,7080,7285,7080,47594,344032000,23104000000,23103799257,3200000,FnGuide 게임 산업 지수,881.02,12.64,1.46
20240801,266390,KODEX 경기소비재,8455,80,0.96,8468.26,8415,8500,8415,2345,19852405,4227500000,4234128191,500000,KRX 경기소비재,965.91,9.81,1.03
20240801,279530,KODEX 고배당,10425,45,0.43,10415.45,10370,10430,10365,29523,306930925,29190000000,29163256640,2800000,FnGuide 고배당 Plus 지수,15670.56,59.66,0.38
20240801,276990,KODEX 글로벌로봇(합성),17825,110,0.62,17789.77,18015,18035,17820,2139,38254280,27896125000,27840988406,1565000,ROBO Global Robotics & Automation UCITS Price Return Index,887.51,-24.06,-2.64
20240801,476070,KODEX 글로벌비만치료제TOP2 Plus,12305,75,0.61,12229.8,12240,12305,12220,62393,764666695,109514500000,119240527460,8900000,iSelect 글로벌 비만치료제TOP2 Plus 지수(PR),3480.63,11.68,0.34
20240801,102960,KODEX 기계장비,7185,170,2.42,7180.59,7015,7205,7015,11967,85531080,9771600000,9765600697,1360000,KRX 기계장비,772.35,17.73,2.35
20240801,487950,KODEX 대만테크고배당다우존스,9700,185,1.94,9452.87,9605,9700,9545,363663,3506721520,19400000000,18905743161,2000000,Dow Jones Taiwan Technology Dividend 30 Index(TWD)(PR),2782.83,65.22,2.40
20240801,122630,KODEX 레버리지,20490,70,0.34,20697.49,20770,20810,20445,18756692,386565332440,2208822000000,2299491184852,107800000,코스피 200,380.54,0.05,0.01
20240801,321410,KODEX 멀티에셋하이인컴(H),9790,50,0.51,9755.16,9705,9790,9705,56,546540,4895000000,4877580252,500000,Morningstar Multi-Asset High Income 10% Capped Index,1015.52,-5.69,-0.56
20240801,244620,KODEX 모멘텀Plus,13830,-40,-0.29,13802.47,13925,13960,13830,1901,26449580,6915000000,6901236723,500000,FnGuide 모멘텀 Plus 지수,4502.05,-12.67,-0.28
20240801,487230,KODEX 미국AI전력핵심인프라,9625,305,3.27,9569.11,9795,9795,9595,884230,8511341865,63043750000,62677647238,6550000,iSelect 미국AI전력핵심인프라 지수(Price Return),4141.93,-139.71,-3.26
20240801,485540,KODEX 미국AI테크TOP10,9645,260,2.77,9525.54,9675,9755,9640,858273,8306180335,81500250000,80014522638,8450000,KEDI 미국AI테크 TOP10 지수(PR),8052.49,-228.94,-2.76
20240801,483280,KODEX 미국AI테크TOP10+15%프리미엄,10230,310,3.13,10117.67,10230,10265,10165,732448,7495786160,287463000000,284306500841,28100000,KEDI 미국 AI 테크 TOP10+15%프리미엄 지수(Total Return),6563.19,-161.10,-2.40
20240801,428560,KODEX 미국ETF산업Top10 Indxx,14890,-225,-1.49,14838.47,15140,15140,14870,14993,223833970,8934000000,8903080984,600000,Indxx US ETF Industry Top10 Index(Price Return),3608.93,3.19,0.09
20240801,449180,KODEX 미국S&P500(H),13005,165,1.29,12936.54,13015,13035,12990,265837,3459697230,269853750000,269079955839,20750000,S&P 500,5446.68,-75.62,-1.37
20240801,379800,KODEX 미국S&P500TR,17240,100,0.58,17163.93,17300,17320,17200,5519683,95211937615,1572288000000,1566208468771,91200000,S&P 500 Total Return Index,11887.54,-164.55,-1.37
20240801,453660,KODEX 미국S&P500경기소비재,13850,10,0.07,13894.22,14005,14005,13850,918,12736515,11080000000,11115376210,800000,S&P Consumer Discretionary Select Sector Index(Price Return),1848.25,-46.14,-2.44
20240801,453650,KODEX 미국S&P500금융,14880,-170,-1.13,14827.05,15015,15015,14810,24642,367491195,29016000000,29654103449,1950000,S&P Financial Select Sector Index(Price Return),531.79,-7.44,-1.38
20240801,276970,KODEX 미국S&P500배당귀족커버드콜(합성 H),8500,-5,-0.06,8499.39,8500,8575,8470,22623,192214100,39950000000,39947139453,4700000,S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,115.28,0.39,0.34
20240801,200030,KODEX 미국S&P500산업재(합성),30390,-115,-0.38,30382.95,30675,30685,30365,3319,101158875,17139960000,17135985400,564000,S&P Select Sector Industrial Index,1265.76,-23.56,-1.83
20240801,219480,KODEX 미국S&P500선물(H),25320,315,1.26,25189.22,25320,25375,25290,68723,1740441215,139260000000,138540716778,5500000,S&P 500 Futures Total Return Index,818.61,-11.49,-1.38
20240801,218420,KODEX 미국S&P500에너지(합성),14890,-135,-0.9,14859.15,14965,14965,14790,13489,200489400,48749860000,48648863328,3274000,S&P Select Sector Energy Index,954.10,-26.40,-2.69
20240801,463640,KODEX 미국S&P500유틸리티,11560,35,0.3,11621.41,11635,11690,11555,3088,35928765,27166000000,27310321014,2350000,S&P Utilities Select Sector Index(Price Return),750.65,13.66,1.85
20240801,463690,KODEX 미국S&P500커뮤니케이션,13390,115,0.87,13342.67,13455,13455,13310,25686,343268705,12051000000,12008400672,900000,S&P Communication Services Select Sector Index(Price Return),449.92,1.48,0.33
20240801,463680,KODEX 미국S&P500테크놀로지,13170,260,2.01,13116.71,13295,13295,13135,9974,131762645,17779500000,17707559120,1350000,S&P Technology Select Sector Index(Price Return),2121.78,-81.34,-3.69
20240801,453630,KODEX 미국S&P500필수소비재,11340,-180,-1.56,11369.73,11430,11430,11270,2902,33027395,10773000000,10801242564,950000,S&P Consumer Staples Select Sector Index(Price Return),794.81,8.06,1.02
20240801,453640,KODEX 미국S&P500헬스케어,12550,-165,-1.3,12481.63,12645,12830,12535,25621,322839140,21335000000,20594686659,1700000,S&P Health Care Select Sector Index(Price Return),1527.00,15.97,1.06
