BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250602,451060,1Q K200액티브,11680,-35,-0.3,11705.22,11700,11800,11635,18871,220337622,124392000000,124660545600,10650000,코스피 200,359.69,0.07,0.02
20250602,0026S0,1Q 미국S&P500,9840,-90,-0.91,9902.84,9935,9935,9835,318025,3149965747,78720000000,79222716007,8000000,S&P 500,5935.94,24.25,0.41
20250602,0004G0,1Q 미국배당30,8800,-40,-0.45,8834.87,8900,8900,8795,5132,45297390,5280000000,5300920184,600000,Solactive U.S. Dividend 30 Index PR,4177.68,-12.64,-0.30
20250602,472350,1Q 차이나H(H),14935,-215,-1.42,15182.24,15060,15060,14730,7547,112160340,17922000000,16700459474,1200000,Hang Seng China H,8359.26,-72.76,-0.86
20250602,495330,1Q 코리아밸류업,10570,-45,-0.42,10578.79,10685,10685,10520,1377,14624065,25368000000,25389089822,2400000,코리아 밸류업 지수,1071.29,-2.76,-0.26
20250602,105190,ACE 200,36260,-80,-0.22,36315.87,36210,36615,36095,160629,5845468400,435120000000,435790393425,12000000,코스피 200,359.69,0.07,0.02
20250602,332500,ACE 200TR,23960,-60,-0.25,24000.36,23840,24200,23840,2994,71742515,38336000000,38400580521,1600000,코스피 200 TR,469.82,0.09,0.02
20250602,385600,ACE 2차전지&친환경차액티브,5580,-50,-0.89,5571.88,5620,5640,5540,10324,57566830,12276000000,12258134667,2200000,FnGuide 친환경 자동차 밸류체인 지수,1000.04,-9.44,-0.94
20250602,469150,ACE AI반도체포커스,13050,135,1.05,13029.55,12955,13135,12955,17921,233746745,38497500000,38437157790,2950000,FnGuide AI 반도체 포커스 지수(시장가격),1632.92,11.39,0.70
20250602,385590,ACE ESG액티브,8055,-80,-0.98,8087.79,8135,8135,8055,160,1294295,19332000000,19410695281,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1561.09,-9.55,-0.61
