BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20231004,105190,ACE 200,32255,-895,-2.7,32406.46,32640,33505,32220,137396,4436079190,430604250000,432626253765,13350000,코스피 200,319.45,-7.26,-2.22
20231004,332500,ACE 200TR,20435,-520,-2.48,20517.27,20640,20640,20395,36371,743398090,38826500000,38982819467,1900000,코스피 200 TR,400.87,-9.11,-2.22
20231004,385600,ACE 2차전지&친환경차액티브,11915,-645,-5.14,11892.88,12450,12450,11890,34965,420871130,22638500000,22596480739,1900000,FnGuide 친환경 자동차 밸류체인 지수,1535.18,-63.68,-3.98
20231004,385590,ACE ESG액티브,7185,-205,-2.77,7206.99,7305,7305,7180,588,4307820,22992000000,23062378005,3200000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1443.47,-39.12,-2.64
20231004,380340,ACE Fn5G플러스,8700,-195,-2.19,8741.09,8705,8800,8630,7528,65534755,6090000000,6118763100,700000,FnGuide 5G플러스 지수 (시장가격),1739.64,-35.92,-2.02
20231004,226380,ACE Fn성장소비주도주,5605,-225,-3.86,5603.28,5680,5690,5600,90,506395,5605000000,5603279921,1000000,FnGuide 성장소비주도 지수,1859.88,-73.12,-3.78
20231004,414270,ACE G2전기차&자율주행액티브,8635,0,0.0,8673.35,8625,8670,8600,137257,1184750025,67353000000,67652126483,7800000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,228.93,-1.66,-0.72
20231004,411050,ACE 글로벌메타버스테크액티브,8250,-35,-0.42,8448.79,8285,8345,8250,186,1540420,13200000000,13518058236,1600000,Bloomberg Global Digital Media & Tech Select Price Return Index,3071.68,61.61,2.05
20231004,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,14115,270,1.95,14127.47,13975,14115,13975,31964,450007560,103039500000,103130517477,7300000,Solactive Global Semiconductor TOP4 Plus Price Return Index,2654.51,30.24,1.15
20231004,435040,ACE 글로벌브랜드TOP10블룸버그,11880,-35,-0.29,11881.1,11760,11880,11760,2262,26784200,11286000000,11287044681,950000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),3094.15,26.98,0.88
20231004,460960,ACE 글로벌인컴TOP10 SOLACTIVE,9840,-120,-1.2,9846.47,10095,10095,9805,17953,176514000,7872000000,7877173679,800000,Solactive Global Superior Income TOP 10 Price Return Index,711.00,-12.81,-1.77
20231004,265690,ACE 러시아MSCI(합성),9590,0,0.0,43.97,0,0,0,0,0,17741500000,81337096,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20231004,152500,ACE 레버리지,5965,-310,-4.94,5973.61,6080,6080,5940,34163,205165930,8351000000,8363055078,1400000,코스피 200,319.45,-7.26,-2.22
20231004,291130,ACE 멕시코MSCI(합성),13460,-420,-3.03,13339.22,13530,13530,13300,2159,28915220,12114000000,12005298616,900000,MSCI MEXICO IMI 25/50 Price return Index,10314.92,-145.91,-1.39
20231004,280320,ACE 미국IT인터넷S&P(합성 H),12550,-195,-1.53,12601.19,12550,12695,12550,1855,23298375,10040000000,10080949958,800000,다우존스 인터넷 종합지수,720.65,0.32,0.04
20231004,360200,ACE 미국S&P500,14515,-135,-0.92,14601.79,14650,14650,14490,358133,5202999025,602372500000,597213253109,41500000,S&P 500,4263.75,-10.76,-0.25
20231004,438080,ACE 미국S&P500채권혼합액티브,10470,30,0.29,10485.04,10440,10590,10440,14929,156816850,8376000000,8388035812,800000,S&P500 and Short-Term Treasury 30/70 Blend Index,162.66,0.01,0.01
20231004,309230,ACE 미국WideMoat가치주,20305,-260,-1.26,20436.65,20570,20570,20285,16764,340772175,71067500000,71528291803,3500000,MorningStar Wide Moat Focus Index,11353.10,-72.60,-0.64
20231004,367380,ACE 미국나스닥100,15140,15,0.1,15256.06,15135,15240,15120,135289,2053149930,479938000000,483617175306,31700000,NASDAQ 100,14776.25,196.09,1.34
20231004,438100,ACE 미국나스닥100채권혼합액티브,10775,70,0.65,10796.05,10655,10835,10655,6428,69320055,8620000000,8636839327,800000,NASDAQ-100 US T-Bills 30/70 Index,1494.70,7.21,0.48
20231004,402970,ACE 미국배당다우존스,10260,-140,-1.35,10288.83,10395,10395,10240,192480,1975814345,150822000000,151245794074,14700000,Dow Jones U.S. Dividend 100 Price Return Index,4921.31,-85.37,-1.71
20231004,465580,ACE 미국빅테크TOP7 Plus,9685,115,1.2,9763.14,9745,9760,9675,1234416,11998957920,30023500000,30265740343,3100000,Solactive US Big Tech Top 7 Plus Price Return Index,15944.36,0.00,0.00
20231004,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),9390,215,2.34,9496.51,9480,9480,9325,14517,136431700,7512000000,7597206357,800000,Solactive US Big Tech Top 7 Plus Price Return Index,15944.36,0.00,0.00
20231004,465620,ACE 미국빅테크TOP7 Plus인버스(합성),20495,-370,-1.77,20344.25,20525,20550,20350,1339,27379025,8198000000,8137698736,400000,Solactive US Big Tech Top 7 Plus Price Return Index,15944.36,0.00,0.00
20231004,391600,ACE 미국친환경그린테마INDXX,9205,-540,-5.54,9268.41,9720,9720,9175,5175,48136565,24393250000,24561297029,2650000,Indxx US Green Infrastructure Price return Index,2922.18,-103.63,-3.42
20231004,245710,ACE 베트남VN30(합성),18040,-215,-1.18,18124.81,18000,18075,17760,129486,2318519600,225500000000,226560179845,12500000,VN30 Index(PR),1138.54,-30.06,-2.57
20231004,131890,ACE 삼성그룹동일가중,16190,-330,-2.0,16198.76,16205,16265,16185,125,2026300,8095000000,8099381484,500000,MKF SAMs EW 지수,16192.59,-267.55,-1.63
20231004,108450,ACE 삼성그룹섹터가중,14330,-345,-2.35,14320.01,14390,14390,14285,17162,245921375,44423000000,44392020393,3100000,MKF SAMs SW,14236.79,-337.81,-2.32
20231004,277540,ACE 아시아TOP50S&P,12055,15,0.12,11990.24,12040,12055,12040,134,1615040,18082500000,17985360248,1500000,S&P ASIA50 Price Return Index,3360.65,-37.47,-1.10
20231004,448540,ACE 엔비디아채권혼합블룸버그,14320,155,1.09,14372.26,14385,14385,14285,36309,520469955,34368000000,34493416971,2400000,Bloomberg Blended NVIDIA Equity and Korean Bond Index,5421.68,74.82,1.40
20231004,433500,ACE 원자력테마딥서치,11340,-330,-2.83,11355.67,11510,11575,11340,4005,45826790,7938000000,7948969382,700000,DeepSearch 원자력테마 지수 (시장가격지수),1137.54,-37.31,-3.18
20231004,256440,ACE 인도네시아MSCI(합성),10500,-135,-1.27,10770.34,10635,10635,10500,6038,63845260,44100000000,45235412604,4200000,MSCI Indonesia Index,7480.80,10.09,0.14
20231004,145670,ACE 인버스,5975,135,2.31,5987.22,5860,5985,5860,3053,18197845,3585000000,2993607812,600000,코스피 200 선물지수,1603.38,-44.58,-2.71
20231004,238720,ACE 일본Nikkei225(H),20980,-1190,-5.37,21525.85,21870,22900,20935,132657,2786078470,25176000000,23678435047,1200000,Nikkei 225,30526.88,-1845.02,-5.70
20231004,196030,ACE 일본TOPIX레버리지(H),28140,-3990,-12.42,29973.41,30545,30545,28015,15627,448738400,14070000000,14986705692,500000,TOPIX,2218.89,-160.64,-6.75
20231004,205720,ACE 일본TOPIX인버스(합성 H),3280,155,4.96,3262.92,3230,3315,3230,40014,131514900,5576000000,5546961831,1700000,TOPIX,2218.89,-160.64,-6.75
20231004,447430,ACE 주주환원가치주액티브,10605,-245,-2.26,10586.64,10700,10730,10600,239,2541955,11665500000,11645305125,1100000,FnGuide 올라운드 가치주 지수,810.06,-19.39,-2.34
20231004,416090,ACE 중국과창판STAR50,6390,-30,-0.47,6642.48,6450,6450,6390,555,3568505,5751000000,5978229083,900000,STAR 50 Index(Price Return),880.17,0.00,0.00
20231004,168580,ACE 중국본토CSI300,24280,-120,-0.49,24543.76,24415,24835,23785,6855,165856290,119943200000,121246195732,4940000,CSI 300 Index,3689.52,-10.98,-0.30
20231004,219900,ACE 중국본토CSI300레버리지(합성),2750,-45,-1.61,2863.78,2785,2785,2750,1162,3226555,5775000000,6013947782,2100000,CSI 300 Index,3689.52,-10.98,-0.30
20231004,371870,ACE 차이나항셍테크,5505,-100,-1.78,5619.47,5560,5560,5335,3767,20463460,4404000000,4495575519,800000,Hang Seng TECH Index,3752.42,-81.45,-2.12
20231004,354500,ACE 코스닥150,12715,-560,-4.22,12754.25,13120,13120,12690,1461,18724135,20344000000,20406806030,1600000,코스닥 150,1266.50,-55.14,-4.17
20231004,305050,ACE 코스피,24670,-630,-2.49,24673.02,25090,25090,24670,346,8566130,7401000000,7401904958,300000,코스피,2405.69,-59.38,-2.41
20231004,457480,ACE 테슬라밸류체인액티브,11715,35,0.3,11859.25,11680,11800,11680,285026,3348676090,187440000000,189747947155,16000000,Bloomberg EV Supporters Plus Tesla Price Return Index,5860.74,40.98,0.70
20231004,261920,ACE 필리핀MSCI(합성),12870,40,0.31,13075.32,12890,12910,12850,580,7469915,5148000000,5230127667,400000,MSCI Philippines IMI Index,1490.54,-13.39,-0.89
20231004,069500,KODEX 200,32005,-870,-2.65,32164.46,32480,32480,31990,12823224,411175205385,5624878750000,5558018983663,175750000,코스피 200,319.45,-7.26,-2.22
20231004,226980,KODEX 200 중소형,11380,-350,-2.98,11396.5,11465,11465,11380,627,7163420,6828000000,6837902055,600000,코스피 200 중소형주지수,1137.77,-33.35,-2.85
20231004,337160,KODEX 200ESG,11760,-250,-2.08,11757.82,11815,11815,11720,41138,483909960,29400000000,29394542378,2500000,코스피 200 ESG 지수,349.45,-7.50,-2.10
20231004,363580,KODEX 200IT TR,11190,-280,-2.44,11248.71,11225,11295,11170,11680,131169585,123090000000,123735769820,11000000,코스피200 정보기술 TR,3401.16,-66.86,-1.93
20231004,278530,KODEX 200TR,10950,-290,-2.58,10986.62,11100,11100,10925,124033,1358958615,1933222500000,1941335837546,176550000,코스피 200 TR,400.87,-9.11,-2.22
20231004,337150,KODEX 200exTOP,10695,-75,-0.7,10535.2,10695,10695,10695,1,10695,13903500000,13695754681,1300000,코스피 200 초대형제외 지수,227.46,-6.11,-2.62
20231004,223190,KODEX 200가치저변동,9570,-185,-1.9,9568.56,9605,9630,9530,4848,46407265,12441000000,12439122759,1300000,코스피 200 가치저변동성,4666.22,-87.90,-1.85
20231004,252650,KODEX 200동일가중,9880,-250,-2.47,9883.52,9945,9945,9880,30,297400,4940000000,4941759526,500000,코스피 200 동일가중지수,1988.30,-59.34,-2.90
20231004,360140,KODEX 200롱코스닥150숏선물,8665,120,1.4,8677.89,8530,8685,8530,39948,344058810,41592000000,41653862203,4800000,코스피200 롱 100% 코스닥150 숏 100% 선물지수,746.17,14.14,1.93
20231004,284430,KODEX 200미국채혼합,11870,-185,-1.53,11868.07,12030,12030,11860,22649,269329900,56976000000,56966725095,4800000,코스피 200 미국채 혼합지수,2816.50,-34.00,-1.19
20231004,252670,KODEX 200선물인버스2X,2870,145,5.32,2873.7,2810,2880,2810,112919783,322151572655,1834217000000,1776521111286,639100000,코스피 200 선물지수,1603.38,-44.58,-2.71
20231004,305720,KODEX 2차전지산업,23170,-1250,-5.12,23144.03,23965,23965,23125,1145396,26867958720,1012529000000,1022966186273,43700000,FnGuide 2차전지 산업 지수,4037.36,-231.97,-5.43
20231004,462330,KODEX 2차전지산업레버리지,5975,-760,-11.28,6003.56,6520,6590,5975,634542,3934896030,35850000000,36621701043,6000000,FnGuide 2차전지 산업 지수,4037.36,-231.97,-5.43
20231004,461950,KODEX 2차전지핵심소재10 Fn,8930,-585,-6.15,8944.15,9405,9405,8930,998981,9091514830,110732000000,101516096319,12400000,FnGuide 2차전지핵심소재10 지수,7954.86,-508.43,-6.01
20231004,368680,KODEX Fn K-뉴딜디지털플러스,7810,-285,-3.52,7801.61,7990,7990,7810,13020,102432465,9372000000,9361934026,1200000,FnGuide K-뉴딜 디지털 플러스 지수,1859.86,-82.42,-4.24
20231004,395170,KODEX Fn Top10동일가중,7350,-220,-2.91,7362.36,7445,7445,7330,45067,332331265,288120000000,288604489411,39200000,FnGuide TOP10 동일가중 지수,1154.41,-31.74,-2.68
20231004,337120,KODEX Fn멀티팩터,11645,-270,-2.27,11682.48,11685,11695,11645,21995,256672015,6987000000,7009490329,600000,FnGuide 멀티팩터 지수,7315.70,-174.57,-2.33
20231004,325010,KODEX Fn성장,13235,-375,-2.76,13230.0,13320,13320,13170,15279,202521985,66175000000,66150024139,5000000,FnGuide 성장 지수(PR),3727.42,-104.44,-2.73
20231004,395160,KODEX Fn시스템반도체,8320,-120,-1.42,8348.02,8330,8355,8245,25683,212843190,34112000000,34226874618,4100000,FnGuide AI반도체지수,1910.91,-26.86,-1.39
20231004,395150,KODEX Fn웹툰&드라마,3625,-155,-4.1,3620.77,3715,3715,3605,9610,35093470,8337500000,8327781244,2300000,FnGuide 웹툰&드라마 지수,545.33,-24.99,-4.38
20231004,266370,KODEX IT,16925,-350,-2.03,16915.65,16995,17015,16840,24117,408568205,30465000000,30448170252,1800000,KRX 정보기술,1450.10,-30.10,-2.03
20231004,445290,KODEX K-로봇액티브,13835,-430,-3.01,13823.18,14145,14145,13800,154430,2146714795,111371750000,111967762389,8050000,iSelect K-로봇테마 지수,1782.55,-67.69,-3.66
20231004,401470,KODEX K-메타버스액티브,7315,-270,-3.56,7319.26,7535,7535,7290,66874,490902840,157638250000,157730017506,21550000,FnGuide K-메타버스 지수,1035.28,-42.74,-3.96
20231004,385520,KODEX K-미래차액티브,8985,-290,-3.13,9191.28,9145,9145,8985,4723,42662095,26505750000,27114271911,2950000,FnGuide K-미래차 지수,1701.66,-62.91,-3.57
20231004,385510,KODEX K-신재생에너지액티브,12740,-740,-5.49,12724.93,13340,13340,12700,36908,473994500,39494000000,39447287460,3100000,FnGuide K-신재생에너지 플러스 지수,1703.87,-94.56,-5.26
