BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250522,451060,1Q K200액티브,11175,-165,-1.46,11208.09,11260,11285,11155,45037,504123755,119013750000,119366191174,10650000,코스피 200,344.80,-4.58,-1.31
20250522,0026S0,1Q 미국S&P500,9850,-155,-1.55,9847.86,9825,9855,9795,187709,1843615873,76830000000,76813276797,7800000,S&P 500,5842.01,-2.60,-0.04
20250522,0004G0,1Q 미국배당30,8830,-170,-1.89,8852.3,8820,8850,8795,3855,34005010,5298000000,5311379237,600000,Solactive U.S. Dividend 30 Index PR,4153.99,-6.66,-0.16
20250522,472350,1Q 차이나H(H),15410,-210,-1.34,15593.51,15600,15615,15410,292,4523035,18492000000,18712217554,1200000,Hang Seng China H,8557.64,-89.46,-1.03
20250522,495330,1Q 코리아밸류업,10270,-135,-1.3,10270.22,10440,10440,10220,1510,15503635,24648000000,24648528914,2400000,코리아 밸류업 지수,1038.81,-13.18,-1.25
20250522,105190,ACE 200,34720,-455,-1.29,34788.09,34980,35020,34665,20750,721150275,416640000000,417457133867,12000000,코스피 200,344.80,-4.58,-1.31
20250522,332500,ACE 200TR,22965,-315,-1.35,22990.0,23150,23160,22910,108836,2516306055,36744000000,36783995592,1600000,코스피 200 TR,450.11,-5.98,-1.31
20250522,385600,ACE 2차전지&친환경차액티브,5415,-70,-1.28,5424.47,5450,5450,5335,15731,84762383,11913000000,11933836040,2200000,FnGuide 친환경 자동차 밸류체인 지수,975.44,-9.64,-0.98
20250522,469150,ACE AI반도체포커스,12655,-340,-2.62,12667.39,12920,12920,12650,27021,345047687,37332250000,37368809631,2950000,FnGuide AI 반도체 포커스 지수(시장가격),1588.01,-41.17,-2.53
20250522,385590,ACE ESG액티브,7760,-70,-0.89,7771.26,7850,7860,7760,20188,158549005,18624000000,18651029682,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1502.41,-16.43,-1.08
20250522,380340,ACE Fn5G플러스,8565,-165,-1.89,8571.91,8720,8720,8525,297,2565252,5139000000,5143147742,600000,FnGuide 5G플러스 지수 (시장가격),1715.03,-28.84,-1.65
20250522,226380,ACE Fn성장소비주도주,6285,-10,-0.16,6311.03,6300,6315,6280,4232,26595205,5656500000,5679926332,900000,FnGuide 성장소비주도 지수,2092.64,-1.71,-0.08
20250522,475050,ACE KPOP포커스,11645,105,0.91,11628.55,11430,11645,11400,584973,6744352598,121690250000,121518383759,10450000,iSelect K-POP 포커스지수(시장가격),2912.16,20.85,0.72
20250522,0021D0,ACE TDF2030액티브,9995,-85,-0.84,10020.12,10015,10025,9995,2821,28224109,9995000000,10020117943,1000000,Bloomberg Multi Asset Target-date 2030 KRW Index,2518.94,-14.35,-0.57
20250522,0021E0,ACE TDF2050액티브,9970,-100,-0.99,9972.73,10000,10000,9940,2458,24477538,11465500000,11468634682,1150000,Bloomberg Multi Asset Target-date 2050 KRW Index,2897.43,-29.95,-1.02
20250522,483340,ACE 구글밸류체인액티브,9800,-90,-0.91,9790.86,9990,9990,9745,159862,1564763878,21560000000,21050356171,2200000,KEDI 글로벌 AI 클라우드 지수,4502.11,37.79,0.85
20250522,494340,ACE 글로벌AI맞춤형반도체,10265,-180,-1.72,10296.39,10350,10350,10065,7867,80434832,13857750000,13900131231,1350000,Solactive AI Custom Semiconductor Index(PR),5039.41,10.24,0.20
20250522,411050,ACE 글로벌메타버스테크액티브,13140,-335,-2.49,13270.53,13335,13335,13055,366,4819830,11826000000,11943474751,900000,Bloomberg Global Digital Media & Tech Select Price Return Index,4985.76,-50.76,-1.01
20250522,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,25220,-310,-1.21,25122.51,25530,25530,24930,50021,1258828480,322816000000,320312010036,12800000,Solactive Global Semiconductor TOP4 Plus Price Return Index,4675.03,-68.81,-1.45
20250522,435040,ACE 글로벌브랜드TOP10블룸버그,16820,-205,-1.2,16755.18,17020,17020,16550,882,14767502,12615000000,12566385613,750000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),4305.08,-14.54,-0.34
20250522,497510,ACE 글로벌빅파마,9500,-185,-1.91,9518.93,9500,9500,9410,30243,285921750,7600000000,7615146648,800000,Solactive Global Big Pharma Index (Price Return),1658.30,-5.87,-0.35
20250522,460960,ACE 글로벌인컴TOP10 SOLACTIVE,10480,-140,-1.32,10479.38,10590,10620,10455,18766,196731534,59212000000,59208472742,5650000,Solactive Global Superior Income TOP 10 Price Return Index,748.65,0.87,0.12
20250522,414270,ACE 글로벌자율주행액티브,11290,-130,-1.14,11270.2,11420,11420,11100,39170,441041737,42902000000,42826769532,3800000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,256.52,-0.24,-0.09
20250522,494330,ACE 라이프자산주주가치액티브,11195,-95,-0.84,11178.31,11290,11300,11145,15770,176361422,30786250000,30740358385,2750000,FnGuide 기업가치 지수(시장가격),1666.82,-10.68,-0.64
20250522,265690,ACE 러시아MSCI(합성),8535,0,0.0,48.63,0,0,0,0,0,15789750000,89967104,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
20250522,152500,ACE 레버리지,6545,-195,-2.89,6557.35,6675,6677,6540,12433,81907284,9163000000,9180288486,1400000,코스피 200,344.80,-4.58,-1.31
20250522,483330,ACE 마이크로소프트밸류체인액티브,11650,-205,-1.73,11645.38,11740,11740,11500,46641,542580033,22717500000,22126214028,1950000,KEDI 글로벌생성형AI 지수,4074.01,33.04,0.82
20250522,291130,ACE 멕시코MSCI(합성),14440,-70,-0.48,14577.34,14455,14460,14355,1302,18773107,12996000000,13119603937,900000,MSCI MEXICO IMI 25/50 Price return Index,11813.64,-132.85,-1.11
20250522,480030,ACE 미국500데일리타겟커버드콜(합성),9525,-150,-1.55,9523.84,9520,9525,9480,69871,664367819,150495000000,150476643181,15800000,Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,1033.74,0.00,0.00
