BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20250527,451060,1Q K200액티브,11415,55,0.48,11426.4,11345,11420,11345,17745,202106460,121569750000,121691146914,10650000,코스피 200,351.28,-0.83,-0.24
20250527,0026S0,1Q 미국S&P500,9800,25,0.26,9696.64,9790,9810,9755,190051,1859478703,77420000000,76603487718,7900000,S&P 500,5921.54,118.72,2.05
20250527,0004G0,1Q 미국배당30,8815,20,0.23,8745.58,8855,8855,8800,2943,25923722,5289000000,5247348520,600000,Solactive U.S. Dividend 30 Index PR,4200.43,54.82,1.32
20250527,472350,1Q 차이나H(H),15175,-65,-0.43,15187.73,15245,15245,15160,46,699060,18210000000,18225273784,1200000,Hang Seng China H,8412.10,-25.54,-0.30
20250527,495330,1Q 코리아밸류업,10505,-5,-0.05,10487.38,10345,10505,10345,5071,52810335,25212000000,25169709512,2400000,코리아 밸류업 지수,1060.92,0.11,0.01
20250527,105190,ACE 200,35435,115,0.33,35447.54,35285,35460,35265,15237,538653640,425220000000,425370437792,12000000,코스피 200,351.28,-0.83,-0.24
20250527,332500,ACE 200TR,23420,60,0.26,23426.43,23320,23440,23315,2399,56049290,37472000000,37482295198,1600000,코스피 200 TR,458.64,-1.02,-0.22
20250527,385600,ACE 2차전지&친환경차액티브,5345,-65,-1.2,5354.97,5385,5400,5325,9070,48513830,11759000000,11780932916,2200000,FnGuide 친환경 자동차 밸류체인 지수,962.31,-15.08,-1.54
20250527,469150,ACE AI반도체포커스,12765,-145,-1.12,12815.95,12905,12905,12745,37380,478565355,37656750000,37807060953,2950000,FnGuide AI 반도체 포커스 지수(시장가격),1606.71,-18.22,-1.12
20250527,385590,ACE ESG액티브,7890,-60,-0.75,7925.85,7935,7935,7890,5,39555,18936000000,19022045878,2400000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1528.38,-9.73,-0.63
