BAS_DD,ISU_CD,ISU_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,NAV,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,INVSTASST_NETASST_TOTAMT,LIST_SHRS,IDX_IND_NM,OBJ_STKPRC_IDX,CMPPREVDD_IDX,FLUC_RT_IDX
20230201,105190,ACE 200,32910,355,1.09,32946.36,32750,32965,32670,11660,382735285,429475500000,426655384775,13050000,코스피 200,321.19,3.93,1.24
20230201,332500,ACE 200TR,20395,200,0.99,20439.41,20365,20455,20275,1140,23182805,28553000000,28615180124,1400000,코스피 200 TR,400.17,4.90,1.24
20230201,385590,ACE ESG액티브,7330,55,0.76,7371.79,7325,7330,7325,45,329650,24189000000,24326895915,3300000,MSCI Korea Country ESG Leaders Custom Capped Price return Index,1523.08,17.80,1.18
20230201,380340,ACE Fn5G플러스,7085,55,0.78,7101.39,7080,7085,7045,41,289875,4959500000,4970976123,700000,FnGuide 5G플러스 지수 (시장가격),1410.65,18.69,1.34
20230201,226380,ACE Fn성장소비주도주,6490,-25,-0.38,6496.7,6475,6490,6450,1124,7293460,6490000000,6496697589,1000000,FnGuide 성장소비주도 지수,2146.48,-10.22,-0.47
20230201,414270,ACE G2전기차&자율주행액티브,8965,270,3.11,8885.49,8800,8980,8800,26175,233405160,84271000000,83523585623,9400000,FactSet US-China Electric&Autonomous Vehicle Price Return Index,271.47,9.77,3.73
20230201,411050,ACE 글로벌메타버스테크액티브,6395,-70,-1.08,6499.0,6505,6505,6325,525,3345190,10871500000,11048301425,1700000,Bloomberg Global Digital Media & Tech Select Price Return Index,2407.39,58.44,2.49
20230201,446770,ACE 글로벌반도체TOP4 Plus SOLACTIVE,10665,80,0.76,10639.83,10920,10920,10600,25036,267043535,9598500000,9575843826,900000,Solactive Global Semiconductor TOP4 Plus Price Return Index,2203.51,26.83,1.23
20230201,435040,ACE 글로벌브랜드TOP10블룸버그,9935,60,0.61,10029.97,9955,9960,9860,625426,6197989095,9935000000,10029966745,1000000,Bloomberg Global Select Industry Leaders TOP10 Index(PR),2866.78,38.24,1.35
20230201,265690,ACE 러시아MSCI(합성),10070,0,0.0,522.43,0,0,0,0,0,18629500000,966498309,1850000,MSCI Russia 25% Capped Price Return Index,-,-,-
